sentID.BTEC	split	lang	sent
4828	corpus-6-test-corpus-26-train	SYR	عندك جولة تانية؟
4836	corpus-6-test-corpus-26-train	SYR	ماشي، حسم خمسة بالمية. هيك منيح؟
4845	corpus-6-test-corpus-26-train	SYR	رايح على باريس.
4848	corpus-6-test-corpus-26-train	SYR	هاد مو آخر موديل، صحيح؟
4857	corpus-6-test-corpus-26-train	SYR	موعده الساعة تمانة ونص المسا بالتوقيت المحلي.
4889	corpus-6-test-corpus-26-train	SYR	تعال معنا على هاد المبنى، رجاءً.
4894	corpus-6-test-corpus-26-train	SYR	أوك. رح آخد زبدية وسط وطابة رز.
4901	corpus-6-test-corpus-26-train	SYR	كيف طالع؟
4924	corpus-6-test-corpus-26-train	SYR	بدي شوف هاد يللي عالواجهة، إذا بتريد.
4945	corpus-6-test-corpus-26-train	SYR	مستحيل. نحنا بعطلة! ما بدي اعد بغرفة الأوتيل وشوف بيسبول عالتلفزيون. بدي روح احضر مسرحية.
4957	corpus-6-test-corpus-26-train	SYR	فيني إلمسه؟
4974	corpus-6-test-corpus-26-train	SYR	فيك تجي لهون تصلحه؟
4983	corpus-6-test-corpus-26-train	SYR	بدي شوية ليف صناعي.
4985	corpus-6-test-corpus-26-train	SYR	اسمي تارو تاناكا. عندي حجز.
4990	corpus-6-test-corpus-26-train	SYR	بدي شوية كريم تطهير.
5004	corpus-6-test-corpus-26-train	SYR	بدي كنزة كمامها طوال.
5009	corpus-6-test-corpus-26-train	SYR	انسرقت شنتايتي.
5017	corpus-6-test-corpus-26-train	SYR	صرلنا مصادفين بعض كذا مرة، ما هيك؟
5035	corpus-6-test-corpus-26-train	SYR	فيني شوف المينو مرة تانية؟
5045	corpus-6-test-corpus-26-train	SYR	لساتهن خضر شوي.
5082	corpus-6-test-corpus-26-train	SYR	كم واحد؟
5083	corpus-6-test-corpus-26-train	SYR	فريز، لو سمحت.
5090	corpus-6-test-corpus-26-dev	SYR	جبل فوجي هوة أعلى قمة باليابان بارتفاع تلات آلاف وسبعمية وستة وسبعين متر.
5091	corpus-6-test-corpus-26-train	SYR	لاء، لسه. في كتير خيارات.
5098	corpus-6-test-corpus-26-dev	SYR	بدي شوية كريم ليلي.
5104	corpus-6-test-corpus-26-test	SYR	موجود بين مخبز ومحل لحام.
5116	corpus-6-test-corpus-26-train	SYR	فيك تقصر الاكمام؟
5117	corpus-6-test-corpus-26-train	SYR	للأسف مافي ملعب غولف قريب من هون.
5121	corpus-6-test-corpus-26-train	SYR	ممكن تورجيني الخاتم التاني من عاليسار؟
5124	corpus-6-test-corpus-26-train	SYR	ممكن تطلب منه يتصل فيني؟
5138	corpus-6-test-corpus-26-train	SYR	حاولت احكي مكالمة دولية. قدرت تتصل ولا لسه؟
5148	corpus-6-test-corpus-26-test	SYR	هالشي خطأ.
5175	corpus-6-test-corpus-26-train	SYR	اي، صحيح. لأن فيك تشوف العلم قدام مكتب البريد.
5207	corpus-6-test-corpus-26-test	SYR	رح تبعتهن عالأكيد، صح؟
5219	corpus-6-test-corpus-26-train	SYR	بدي احكي مكالمة عن طريق بطاقة الإئتمان.
5224	corpus-6-test-corpus-26-train	SYR	بدي تبعي لبرا.
5245	corpus-6-test-corpus-26-train	SYR	وقت يوصل، رح ندفع لنشحنه على عنوان بيتك.
5246	corpus-6-test-corpus-26-dev	SYR	هالأيام دائماً بستخدم كمبيوتر بالشغل.
5250	corpus-6-test-corpus-26-train	SYR	آه، ماشي. فهمت. رح إجي لعندك.
5259	corpus-6-test-corpus-26-train	SYR	لاء، هيك بكفي.
5261	corpus-6-test-corpus-26-train	SYR	ممكن تعطيني بطانية ومخدة؟
5262	corpus-6-test-corpus-26-train	SYR	ممكن تجي بأسرع وقت ممكن، رجاءً؟
5263	corpus-6-test-corpus-26-train	SYR	فنجان قهوة، لو سمحت.
5267	corpus-6-test-corpus-26-test	SYR	عم دور على كروت موديل هاواي.
5272	corpus-6-test-corpus-26-train	SYR	ممكن تديق الخصر تلاتة سانتي؟
5289	corpus-6-test-corpus-26-train	SYR	أنا نفس العمر.
5300	corpus-6-test-corpus-26-train	SYR	ممكن تجبلي فنجان قهوة؟
5307	corpus-6-test-corpus-26-dev	SYR	تلاتمية وخميس دولار؟ هالشي فوق ميزانيتي.
5323	corpus-6-test-corpus-26-train	SYR	نحنا بحاجة نصوت على هالشي؟ إذا لاء، بظن وصلنا لنتيجة، ورح ابعتها لمجلس إدارتنا بكرا الصبح.
5334	corpus-6-test-corpus-26-train	SYR	بتعرف إذا في أوتيلات رخيصة؟
5361	corpus-6-test-corpus-26-train	SYR	صباح الخير. نمت منيح؟
5364	corpus-6-test-corpus-26-train	SYR	شو ناوي تعمل بعد ما تخلص مدرسة؟
5366	corpus-6-test-corpus-26-train	SYR	نسرقت شنتايت كتفي بالشارع.
5367	corpus-6-test-corpus-26-train	SYR	كان عندك خدمات تانية غير الفطور الصبح؟
5407	corpus-6-test-corpus-26-train	SYR	بدي فنجان قهوة بيضا، لو سمحت.
5410	corpus-6-test-corpus-26-test	SYR	طيب. فندق الشيراتون قريب من هون؟
5411	corpus-6-test-corpus-26-train	SYR	انشالله ما تكون تعبان كتير.
5431	corpus-6-test-corpus-26-train	SYR	بدي استأجر سيارة من هالنوع لمدة يومين.
5436	corpus-6-test-corpus-26-train	SYR	رح آخد كاس جاك دانييلز.
5437	corpus-6-test-corpus-26-train	SYR	بدي كيس بوشار، لو سمحت.
5447	corpus-6-test-corpus-26-train	SYR	وقعت عصاية تزلج.
5455	corpus-6-test-corpus-26-train	SYR	ما منجيب هدايا عالاستقبال. الضيوف بجيبوا مصاري.
5458	corpus-6-test-corpus-26-train	SYR	بدي ابعته عن طريق البريد البري او البحري.
5492	corpus-6-test-corpus-26-train	SYR	وصلت الطيارة متأخرة بسبب التلج الغزير.
5518	corpus-6-test-corpus-26-train	SYR	السعر، رجاءً.
5521	corpus-6-test-corpus-26-train	SYR	ممكن تستلم رسالة، لو سمحت؟
5540	corpus-6-test-corpus-26-train	SYR	عفواً، ماعم اقدر لحقك. ممكن تحكي أبطئ بشوي، إذا ممكن؟
5549	corpus-6-test-corpus-26-dev	SYR	شو فيني ورجيك؟
5559	corpus-6-test-corpus-26-train	SYR	ممكن آخد صور؟
5570	corpus-6-test-corpus-26-train	SYR	من مية.
5584	corpus-6-test-corpus-26-dev	SYR	رقم الرحلة هوة اتش بي تسعة وتمانين على توكيو بإدعش آذار .
5585	corpus-6-test-corpus-26-train	SYR	فيني آخد نفس هديك الوجبة؟
5594	corpus-6-test-corpus-26-dev	SYR	عندك واحد تاني؟
5596	corpus-6-test-corpus-26-train	SYR	رجاءً جبلي الفطور على غرفتي بكرا الصبح عالساعة سبعة.
5615	corpus-6-test-corpus-26-train	SYR	رح يطلع مسؤول صيانة بعد شوي.
5617	corpus-6-test-corpus-26-dev	SYR	بعتذر. برجع بعدين.
5640	corpus-6-test-corpus-26-test	SYR	كيف فيني آخده؟
5648	corpus-6-test-corpus-26-train	SYR	في أماكن فاضية بجولة الخميس؟
5657	corpus-6-test-corpus-26-train	SYR	عفواً. ممكن امرق؟
5680	corpus-6-test-corpus-26-train	SYR	عندك نباتات وفواكي؟
5684	corpus-6-test-corpus-26-train	SYR	لو سمحت تقلي كيف بدي عبي بطاقة النزول؟
5695	corpus-6-test-corpus-26-train	SYR	بظن أنه سيارتي بتسوا حوالي خمس تالاف دولار.
5706	corpus-6-test-corpus-26-train	SYR	هاد الأكل فيه سعرات حرارية قليلة؟
5717	corpus-6-test-corpus-26-train	SYR	أي باص لازم آخد لروح هالمحطة؟
5723	corpus-6-test-corpus-26-train	SYR	اي، صحيح. بس لازم تلف عالشمال عند إشارة المرور التالتة واتضل على نفس الشارع لحد ما توصل عالطريق ستة وستين.
5733	corpus-6-test-corpus-26-dev	SYR	بدي كاسة مي لآخد دوا، لو سمحت.
5761	corpus-6-test-corpus-26-train	SYR	رح كون ممنون كتير إذا أخدتني عالشط.
5772	corpus-6-test-corpus-26-train	SYR	بعتذر. الرقم غلط. هون تانكيوشا بريس.
5779	corpus-6-test-corpus-26-train	SYR	هلأ طالعين.
5830	corpus-6-test-corpus-26-dev	SYR	شو هي الموسيقى؟
5847	corpus-6-test-corpus-26-train	SYR	رجاءً عطي هالشراب لابنك، جرعة وحدة، بعد كل وجبة.
5848	corpus-6-test-corpus-26-train	SYR	هاد الموديل متوفر بقياسات تمانة وعشرين، و واحد وتلاتين وخمسة وتلاتين سنتيمتر.
5875	corpus-6-test-corpus-26-train	SYR	يا، كتير كأن.
5898	corpus-6-test-corpus-26-train	SYR	ممكن استعمل تلفونك؟
5902	corpus-6-test-corpus-26-test	SYR	ريحته كتير حلوة. أديش سعره؟
5906	corpus-6-test-corpus-26-train	SYR	بدي ارجع أكد رحلتي على شيكاغو بسبطعش الشهر.
5913	corpus-6-test-corpus-26-train	SYR	أكلت كتير.
5914	corpus-6-test-corpus-26-train	SYR	ممكن احكي مع الآنسة براون؟
5916	corpus-6-test-corpus-26-train	SYR	العيشة بهالبيت شكلها مريحة، مو؟
5934	corpus-6-test-corpus-26-dev	SYR	بدي احجز على رحلة خطوط طيران نورثويست رقم صفر تمانة ستة تبع خمسة الشهر.
5940	corpus-6-test-corpus-26-train	SYR	جزداني، وبسبوري وغراضي الشخصية التانية.
5956	corpus-6-test-corpus-26-train	SYR	إيمتا بتسكر؟
5974	corpus-6-test-corpus-26-test	SYR	استنى دقيقة. يمكن نسيته بالحمام.
5987	corpus-6-test-corpus-26-train	SYR	هاد يللي كنت رح قوله.
5988	corpus-6-test-corpus-26-train	SYR	اي، بظن هيك.
5997	corpus-6-test-corpus-26-train	SYR	بيتك كبير. كم غرفة؟
6006	corpus-6-test-corpus-26-train	SYR	حبينا العشا.
6024	corpus-6-test-corpus-26-test	SYR	فهمت، بس ما بقدر قوله.
6047	corpus-6-test-corpus-26-train	SYR	آه، اي، لو سمحت. بس انشالله ما يصير معهن دوار بحر.
6056	corpus-6-test-corpus-26-test	SYR	عطوكيو، لو سمحت.
6073	corpus-6-test-corpus-26-train	SYR	شو هوة الوقت المتوقع لنوصل؟
6086	corpus-6-test-corpus-26-train	SYR	طالع بكير بكرا، لهيك حابب ادفع هلأ.
6100	corpus-6-test-corpus-26-test	SYR	دراي شيري، لو سمحت.
6109	corpus-6-test-corpus-26-test	SYR	مقعد لغير المدخنين، رجاءً.
6156	corpus-6-test-corpus-26-train	SYR	هوة مشغول هلأ.
6167	corpus-6-test-corpus-26-train	SYR	بيقدروا الأجانب يستخدموا الكتب بهي المكتبة؟
6179	corpus-6-test-corpus-26-train	SYR	ممكن ضل بغرفتي للساعة تنتين بعد الضهر؟
6190	corpus-6-test-corpus-26-train	SYR	هههه. صباح الخير عتوقيتك. مو مشكلة.
6193	corpus-6-test-corpus-26-train	SYR	بدي فيلم نفس رقم الإيه إس إيه هاد لهي الكاميرا، لو سمحت.
6205	corpus-6-test-corpus-26-train	SYR	وين لوحات مونيت؟
6214	corpus-6-test-corpus-26-train	SYR	هالبيتزا طيبة. مين عملها؟
6221	corpus-6-test-corpus-26-train	SYR	كيف طعمة هالوجبة؟
6227	corpus-6-test-corpus-26-train	SYR	كمان غاليين.
6228	corpus-6-test-corpus-26-train	SYR	إيمتا بيمشي القطار الجاية على بوسطن؟
6232	corpus-6-test-corpus-26-dev	SYR	ناوي اتعلم غولف.
6247	corpus-6-test-corpus-26-dev	SYR	عطيني مشروب تاني لو سمحت.
6253	corpus-6-test-corpus-26-train	SYR	ما اشطره راكب الأمواج هاد.
6272	corpus-6-test-corpus-26-train	SYR	للأسف الكمام قصار كتير.
6283	corpus-6-test-corpus-26-train	SYR	معلش تورجيني كيف بحط البنزين؟
6285	corpus-6-test-corpus-26-train	SYR	رسم الأوتيل بيتضمن الفطور؟
6287	corpus-6-test-corpus-26-train	SYR	هاد كلشي؟
6291	corpus-6-test-corpus-26-train	SYR	هو بأخر هالشارع.
6339	corpus-6-test-corpus-26-train	SYR	رجاءً شغل العداد.
6363	corpus-6-test-corpus-26-train	SYR	غرفتي باردة كتير.
6411	corpus-6-test-corpus-26-train	SYR	رح أرجعلك وقت نفضى شوي.
6413	corpus-6-test-corpus-26-dev	SYR	عندك واحد أكبر؟
6418	corpus-6-test-corpus-26-train	SYR	حاسس حالي أحسن.
6430	corpus-6-test-corpus-26-dev	SYR	عندك معرفة بجغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	SYR	رجاءً ورجيني وين أنا عالخريطة.
6437	corpus-6-test-corpus-26-train	SYR	قطن مية بالمية.
6466	corpus-6-test-corpus-26-train	SYR	بدي انتقل على غرفة بتطل عالمحيط. في تكاليف إضافية؟
6472	corpus-6-test-corpus-26-train	SYR	أديش بكلف أجار اللوح لنص يوم؟
6481	corpus-6-test-corpus-26-train	SYR	عشرة تشرين التاني.
6484	corpus-6-test-corpus-26-dev	SYR	بدي شريط آلة كاتبة.
6492	corpus-6-test-corpus-26-train	SYR	كتير طيب.
6497	corpus-6-test-corpus-26-train	SYR	إيمتا رح نأقلع؟
6498	corpus-6-test-corpus-26-train	SYR	كيف بتخبر الشوفير وين بدك تنزل؟
6513	corpus-6-test-corpus-26-train	SYR	أربعة وعشرين دولار. بدك أكتر؟
6515	corpus-6-test-corpus-26-train	SYR	عملت الحجز بطوكيو من شهر.
6517	corpus-6-test-corpus-26-train	SYR	بشكرك من كل قلبي.
6525	corpus-6-test-corpus-26-train	SYR	انزل هون على روكفيلر سينتر؟
6539	corpus-6-test-corpus-26-train	SYR	رجاءً قسلي نمرة بوطي.
6547	corpus-6-test-corpus-26-train	SYR	حلو كتير.
6550	corpus-6-test-corpus-26-train	SYR	ممكن تطلع معي بموعد؟
6552	corpus-6-test-corpus-26-train	SYR	نضفلي هالمانطو إذا بتريد.
6553	corpus-6-test-corpus-26-train	SYR	بدي استأجر لنش.
6574	corpus-6-test-corpus-26-train	SYR	وين قسم النسواني؟
6581	corpus-6-test-corpus-26-train	SYR	القهوة مو مشمولة؟
6593	corpus-6-test-corpus-26-train	SYR	بأي مجال كان من قبل؟
6602	corpus-6-test-corpus-26-train	SYR	يلعن. يلعن. يلعن. يلعن. تعودت على وشها.
6609	corpus-6-test-corpus-26-train	SYR	لازم ادفع الرسم الإضافي وقت فوت على مبنى؟
6613	corpus-6-test-corpus-26-test	SYR	مرحبا، الطرف التاني عالخط. اتفضل، لو سمحت.
6625	corpus-6-test-corpus-26-train	SYR	عم يوجعني جرحي.
6635	corpus-6-test-corpus-26-train	SYR	وين المحطة؟
6657	corpus-6-test-corpus-26-train	SYR	عندي قشعريرة.
6659	corpus-6-test-corpus-26-train	SYR	تلات تيام.
6660	corpus-6-test-corpus-26-dev	SYR	اعبور هداك الجسر، و رح تلاقي المكتبة على إيدك اليسار.
6692	corpus-6-test-corpus-26-dev	SYR	رجاءً ساعدني للاقي مرشد بيحكي ياباني.
6699	corpus-6-test-corpus-26-train	SYR	ما بدي واحد دبج.
6700	corpus-6-test-corpus-26-train	SYR	رح يكون في تأخير بسيط.
6715	corpus-6-test-corpus-26-train	SYR	شو الفرق بين هدول الأوتيلات؟
6724	corpus-6-test-corpus-26-test	SYR	راحت عليي المحطة.
6736	corpus-6-test-corpus-26-train	SYR	كان بجنن. شكراً الك.
6740	corpus-6-test-corpus-26-dev	SYR	رح كون هنيك حوالي الساعة ستة المسا.
6746	corpus-6-test-corpus-26-train	SYR	عندك شي أطول بشوي؟
6766	corpus-6-test-corpus-26-train	SYR	تاريخ الانتهاء هوة آذار ألف وتسعمية وتعسة وتسعين.
6780	corpus-6-test-corpus-26-test	SYR	كيف كان؟
6800	corpus-6-test-corpus-26-train	SYR	في كازينوهات ظريفة؟
6810	corpus-6-test-corpus-26-train	SYR	هي حق اقلام الحبر. فاتور بميت دولار.
6812	corpus-6-test-corpus-26-train	SYR	وقت قسم النسواني؟
6825	corpus-6-test-corpus-26-train	SYR	من وين فيني اطلع بالقارب؟
6832	corpus-6-test-corpus-26-train	SYR	رفيقي منصاب.
6835	corpus-6-test-corpus-26-train	SYR	شكلك منيح.
6836	corpus-6-test-corpus-26-dev	SYR	رح يفتح هاد المحل بكرا؟
6862	corpus-6-test-corpus-26-test	SYR	هو بآخر القاعة.
6864	corpus-6-test-corpus-26-train	SYR	ممكن تخففلي شواربي؟
6866	corpus-6-test-corpus-26-dev	SYR	هاد بيجي مع بوفيه السلطة بالإضافة لتشكيلة بطاطا مشوية أو مقلية.
6875	corpus-6-test-corpus-26-dev	SYR	من وين فيني اشتري حشيش؟
6914	corpus-6-test-corpus-26-train	SYR	مافيني بيعه من دون وصفة.
6917	corpus-6-test-corpus-26-train	SYR	فيني احجز أربع مقاعد جنب بعض بنفس الصف؟
6923	corpus-6-test-corpus-26-test	SYR	فيك تعيرني حبل سحب، إذا ممكن؟
6944	corpus-6-test-corpus-26-train	SYR	أي سيارة بتقطع أميال أطول؟
6960	corpus-6-test-corpus-26-train	SYR	مارح تاخد حسم قد ما حاولت.
6966	corpus-6-test-corpus-26-train	SYR	ممكن تفتح هالشنتا، لوسمحت؟ شو حاطت فيها؟
6970	corpus-6-test-corpus-26-train	SYR	بدي احكي مكالمة خارجية لفندق هيلتون ببوسطن.
6984	corpus-6-test-corpus-26-test	SYR	النسوان بيقبلوا هالشي؟
6991	corpus-6-test-corpus-26-train	SYR	انتبه، السقف واطي.
6999	corpus-6-test-corpus-26-train	SYR	ماعم اقدر شوف الشاشة منيح من هون. معلش غير محلي شوي؟
7030	corpus-6-test-corpus-26-train	SYR	زرت البحيرات العظمى لأول مرة.
7048	corpus-6-test-corpus-26-train	SYR	في مشكلة بمكنة البيع هي.
7057	corpus-6-test-corpus-26-train	SYR	لازمني دكتور.
7070	corpus-6-test-corpus-26-train	SYR	أديش صرلها بالمملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	SYR	شخص متلك بحب الشي الجديد والغريب عالأغلب رح يستمتع باللوحات الهيبيش وبعرض موسيقى الشوارع.
7098	corpus-6-test-corpus-26-train	SYR	أنو ساعة؟
7099	corpus-6-test-corpus-26-dev	SYR	رح آخد هوت دوغ و كولا.
7104	corpus-6-test-corpus-26-dev	SYR	معك موظف التليفون الخارجي.
7123	corpus-6-test-corpus-26-train	SYR	شايف مبنى أبيض، صح؟ ليكه جنب هداك المبنى.
7130	corpus-6-test-corpus-26-test	SYR	من إيمتا؟
7137	corpus-6-test-corpus-26-test	SYR	ما عندي شي صرح عنه.
7198	corpus-6-test-corpus-26-dev	SYR	شو؟ لازم تدفع ضريبة وقت تشرب أكتر من تلات قناني كحول؟
7206	corpus-6-test-corpus-26-dev	SYR	رفيقي مريض كتير. ممكن تتصل بدكتور، لو سمحت؟
7227	corpus-6-test-corpus-26-test	SYR	ما بعرف كتير عن النبيت. شو المناسب لهي الوجبة؟
7233	corpus-6-test-corpus-26-dev	SYR	ممكن تتصل فيني الصبح بكير، رجاء؟
7248	corpus-6-test-corpus-26-dev	SYR	في محطة بنزين بعد شارعين من هون.
7253	corpus-6-test-corpus-26-train	SYR	اليابانيين ما بياخدوا عطل طويلة.
7264	corpus-6-test-corpus-26-train	SYR	حاسس العالم عم يطلعوا عليي. هالقد نادر يشوفوا شخص ياباني؟
7269	corpus-6-test-corpus-26-test	SYR	طبعاً لاء. ليش عم تقول إذا؟
7270	corpus-6-test-corpus-26-train	SYR	من وين مدخل مكتب البريد المركزي؟
7274	corpus-6-test-corpus-26-train	SYR	وين محطة باص غريهاوند بهالبلدة؟
7281	corpus-6-test-corpus-26-train	SYR	بس مو المطاعم بكيوتو غالية؟
7289	corpus-6-test-corpus-26-train	SYR	بظن أنه ضايج شوي بالنسبة إلي.
7291	corpus-6-test-corpus-26-test	SYR	عنا غرفة لشخصين مع حمام بخمسة وتمانين دولار.
7305	corpus-6-test-corpus-26-train	SYR	بدي سعر إرسال الكتب.
7314	corpus-6-test-corpus-26-test	SYR	السنة أبرد من غيرها، بس مو لدرجة ينزل تلج.
7321	corpus-6-test-corpus-26-train	SYR	من وين فيني اشتري تذكرة مترو؟
7335	corpus-6-test-corpus-26-train	SYR	رح آخد مقاعد درجة رجال أعمال، صح؟
7343	corpus-6-test-corpus-26-train	SYR	أديش اجرة التاكسي من هاد الأوتيل عالمحطة؟
7349	corpus-6-test-corpus-26-train	SYR	ممكن تعطيني هاد وهاد، لو سمحت؟
7381	corpus-6-test-corpus-26-train	SYR	بقولوا اليابان بلد غني كتير.
7386	corpus-6-test-corpus-26-train	SYR	في غرف مجانية بسيارة النوم؟
7391	corpus-6-test-corpus-26-dev	SYR	فيك تنزل سعره للعشرين دولار، لو سمحت؟
7395	corpus-6-test-corpus-26-train	SYR	هي هدية لرفيقي.
7412	corpus-6-test-corpus-26-train	SYR	التلج عم يخلي الطريق يزحط.
7414	corpus-6-test-corpus-26-train	SYR	ماعم لاقي الكاميرا تبعي.
7416	corpus-6-test-corpus-26-test	SYR	رح اعمل سندويشتين هام.
7438	corpus-6-test-corpus-26-train	SYR	عندك شي تصرح عنه؟
7439	corpus-6-test-corpus-26-train	SYR	شفت مانطو أزرق؟ حطيته على هاد الكرسي.
7470	corpus-6-test-corpus-26-test	SYR	في محل ورد عالطرف التاني من الشارع.
7478	corpus-6-test-corpus-26-train	SYR	أنا من طوكيو.
7479	corpus-6-test-corpus-26-train	SYR	بدي شوية كريم غسيل ريفلون.
7485	corpus-6-test-corpus-26-train	SYR	عندي كم قطعة للغسيل.
7507	corpus-6-test-corpus-26-dev	SYR	طلبته من زمان.
7533	corpus-6-test-corpus-26-dev	SYR	ممكن تبعت بواب على غرفتي عالساعة ستة الصبح؟
7549	corpus-6-test-corpus-26-train	SYR	رح آخد شوكولا سخنة.
7550	corpus-6-test-corpus-26-train	SYR	فينا نحدد موعد لتنضيف غرفتكن.
7574	corpus-6-test-corpus-26-train	SYR	الخاص، إذا سمحت.
7583	corpus-6-test-corpus-26-train	SYR	أديش الأجرة على فندق سي؟
7612	corpus-6-test-corpus-26-test	SYR	ممكن تعطيني تذكرة متعددة؟
7622	corpus-6-test-corpus-26-train	SYR	بدي احجز طاولة لشخصين عالساعة سبعة، لو سمحت.
7626	corpus-6-test-corpus-26-train	SYR	بدي شوية كريم ليلي.
7627	corpus-6-test-corpus-26-train	SYR	ممكن تلفلي هاد هدية؟
7636	corpus-6-test-corpus-26-train	SYR	الساعة تلاتة وربع.
7650	corpus-6-test-corpus-26-train	SYR	رح ابعت فواتير احتياجاتي اليومية، لهيك رجاءً قلي عنوان واسم الشخص المسؤول.
7656	corpus-6-test-corpus-26-test	SYR	صعب علينا نحكي انجليزي بطلاقة.
7662	corpus-6-test-corpus-26-train	SYR	عندك من هدول نفس الموديل مع كعب أعلى؟
7663	corpus-6-test-corpus-26-train	SYR	بدي كنزة لصبي عمره عشر سنين.
7671	corpus-6-test-corpus-26-train	SYR	خدني على آبي رود، لو سمحت.
7684	corpus-6-test-corpus-26-dev	SYR	شكراً الك. مرحبا، شكراً عالانتظار.
7693	corpus-6-test-corpus-26-train	SYR	متأكد أنه عندي حجز.
7708	corpus-6-test-corpus-26-train	SYR	لح أبعتلك اياه، استنى هون إذا بتريد.
7712	corpus-6-test-corpus-26-dev	SYR	رح نضل هون يوم.
7721	corpus-6-test-corpus-26-train	SYR	عم يوجعني راسي شوي.
7736	corpus-6-test-corpus-26-train	SYR	حبيت الوجبة كتير.
7756	corpus-6-test-corpus-26-train	SYR	لاء، اتفضل عود استنى رجاءً. رح ارجع فوراً.
7761	corpus-6-test-corpus-26-test	SYR	ممكن شوف السيارة؟
7767	corpus-6-test-corpus-26-train	SYR	ممكن ترسملي خريطة، لو سمحت؟
7789	corpus-6-test-corpus-26-test	SYR	ماشي، استاذ. رجاءً خليك بغرفتك لبين ما يجي الدكتور.
7811	corpus-6-test-corpus-26-train	SYR	انسرقت بشط وايمانالو. رجاءً تعال بسرعة.
7812	corpus-6-test-corpus-26-train	SYR	شو رأيك بميت دولار؟
7814	corpus-6-test-corpus-26-train	SYR	بدي غلف هاد.
7831	corpus-6-test-corpus-26-train	SYR	بدي قدم طلب إعادة إصدار.
7834	corpus-6-test-corpus-26-train	SYR	الحكومة دعمت تقدم الصناعات.
7838	corpus-6-test-corpus-26-train	SYR	عمره فوق الخميس سنة، بظن.
7858	corpus-6-test-corpus-26-dev	SYR	بأنو سن على الأقل فيه الشخص يعمل هيك؟
7860	corpus-6-test-corpus-26-train	SYR	عندك خرايط بسيطة للمدينة؟
7867	corpus-6-test-corpus-26-test	SYR	إذا في إمكان، بفضل ما ينقلع السن.
7871	corpus-6-test-corpus-26-dev	SYR	المجموع هوة طابة وحدة، وضربتين.
7883	corpus-6-test-corpus-26-train	SYR	إيمتا بيوصل القطار على سان دييغو، لو سمحت؟
7913	corpus-6-test-corpus-26-train	SYR	بدي شوف علبتك.
7925	corpus-6-test-corpus-26-train	SYR	بدي شوية شامبو.
7947	corpus-6-test-corpus-26-train	SYR	أنا نازل بفندق هيلتون.
7948	corpus-6-test-corpus-26-train	SYR	حاسس حالي تعبان ولاعية نفسي.
7957	corpus-6-test-corpus-26-train	SYR	بس عندي موعد معها الساعة تنتين.
7972	corpus-6-test-corpus-26-train	SYR	هي السيارة بتروح على إدنبره؟
7976	corpus-6-test-corpus-26-train	SYR	اي، رجاءً عبي هالطلب.
7983	corpus-6-test-corpus-26-train	SYR	أديش بتاخد عالوزن الزايد؟
7991	corpus-6-test-corpus-26-dev	SYR	اسمي كيمورا. بدي إلغي حجزي تبع الجمعة.
7996	corpus-6-test-corpus-26-test	SYR	آه، أنا آسف. كان في مشكلة وعم انصلحها. ممكن تنتظر شي نص ساعة؟
8039	corpus-6-test-corpus-26-train	SYR	إيمتا فيني اطلع؟
8050	corpus-6-test-corpus-26-train	SYR	معي اياه.
8058	corpus-6-test-corpus-26-train	SYR	رح اتصل بحدا.
8067	corpus-6-test-corpus-26-test	SYR	بدك تدفع الفاتورة هلأ؟
8068	corpus-6-test-corpus-26-train	SYR	خبطتني السيارة من عجنب عالمفرق.
8094	corpus-6-test-corpus-26-train	SYR	هاد صندوق موسيقى.
8095	corpus-6-test-corpus-26-train	SYR	وين الضاحية؟
8098	corpus-6-test-corpus-26-train	SYR	في جولة بالباص بهالمدينة؟
8108	corpus-6-test-corpus-26-train	SYR	أنو ساعة منبلش؟
8114	corpus-6-test-corpus-26-train	SYR	طيب، استاذ. بالقياس الوسط فينا نعطيك ميركوري سيبل. هيك منيح؟
8116	corpus-6-test-corpus-26-train	SYR	ورمت عضلتك.
8141	corpus-6-test-corpus-26-train	SYR	بس لازم توعدني إنك تضرب الطابة، مو أنا. ماشي؟
8143	corpus-6-test-corpus-26-train	SYR	أديش لسه؟
8149	corpus-6-test-corpus-26-train	SYR	ممكن استعار شوية كتان؟
8156	corpus-6-test-corpus-26-train	SYR	من أي نوع جلد مصنوعة هالشنتاية؟
8161	corpus-6-test-corpus-26-train	SYR	ما بظن هالسكينة نضيفة. ممكن تجبلي غيرها؟
8164	corpus-6-test-corpus-26-train	SYR	اشتريت هاد من دقيقة، بس ممكن تبدله بهداك؟
8173	corpus-6-test-corpus-26-train	SYR	بصراحة، ما بتفق مع هالشي.
8177	corpus-6-test-corpus-26-train	SYR	هاد الطريق الصحيح على سينترال ستيشن؟
8183	corpus-6-test-corpus-26-train	SYR	قارب مع مرشد، لو سمحت.
8193	corpus-6-test-corpus-26-train	SYR	بدي اطلب بدلة غامقة لإلي.
8194	corpus-6-test-corpus-26-train	SYR	هي الشمسية بيمشي حالها عصاية.
8202	corpus-6-test-corpus-26-test	SYR	ضروري اترك كل شناتيي بغرفة الامانات؟
8210	corpus-6-test-corpus-26-train	SYR	ورجيني بسبورك لو سمحت.
8227	corpus-6-test-corpus-26-train	SYR	في شي مكان بيقبل غسيل أيام الأحد؟
