sentID.BTEC	split	lang	sent
8456	corpus-6-test-corpus-26-train	SAU	كان جواز سفري والكريدت كارد في شنطتي.
8485	corpus-6-test-corpus-26-train	SAU	حجز على الساعة سبعة، باسم مانو.
8495	corpus-6-test-corpus-26-train	SAU	ماحتأخذ كاسة شأي؟
8497	corpus-6-test-corpus-26-dev	SAU	ممكن تقولي كيف الاقي القنصلية اليأبانية؟
8509	corpus-6-test-corpus-26-train	SAU	فيه طبيب بالفندق ولا طبيب حسب الاتصال؟
8516	corpus-6-test-corpus-26-train	SAU	دأيم يتسوق في شارع بوند.
8527	corpus-6-test-corpus-26-train	SAU	ورقة انجليزية، لو سمحت.
8535	corpus-6-test-corpus-26-train	SAU	فيه أي مكان يشغل موسيقى ريفية؟
8539	corpus-6-test-corpus-26-test	SAU	أبا اشيك على أغراضي.
8543	corpus-6-test-corpus-26-train	SAU	فيه صوف زيادة؟
8551	corpus-6-test-corpus-26-train	SAU	كم السعر على الورقة الوحدة؟
8574	corpus-6-test-corpus-26-train	SAU	أممم، اضغط تسعة وصفر واحد واحد، بعدين رمز الدولة ورقم الجوال.
8577	corpus-6-test-corpus-26-train	SAU	ممكن مشروب غازي دأيت؟
8584	corpus-6-test-corpus-26-train	SAU	اقدر اطلب؟
8595	corpus-6-test-corpus-26-train	SAU	كانت جولة حلوة. شكراً.
8604	corpus-6-test-corpus-26-test	SAU	معليش. ممكن امر؟
8610	corpus-6-test-corpus-26-train	SAU	التعداد السكاني لليأبان تقريباً مية وتلاتين مليون.
8618	corpus-6-test-corpus-26-train	SAU	أبا استارج مظلة.
8625	corpus-6-test-corpus-26-train	SAU	أيوا، أبا اعكس الرسوم.
8636	corpus-6-test-corpus-26-train	SAU	محفظة فيها مية دولار وبطاقتين ائتمانية.
8637	corpus-6-test-corpus-26-train	SAU	الموية مرة حارة.
8675	corpus-6-test-corpus-26-train	SAU	انت هنا.
8688	corpus-6-test-corpus-26-dev	SAU	براد قهوة، لو سمحت.
8690	corpus-6-test-corpus-26-train	SAU	غير مرغوب فيه.
8696	corpus-6-test-corpus-26-train	SAU	بطني توجعني بعد الوجبات.
8734	corpus-6-test-corpus-26-train	SAU	واو، دا مكان جميل.
8741	corpus-6-test-corpus-26-train	SAU	أتوقع عنده انسداد بالهواء.
8749	corpus-6-test-corpus-26-train	SAU	قررت؟
8788	corpus-6-test-corpus-26-train	SAU	اذا تبا، نقدر نستريح هنا.
8791	corpus-6-test-corpus-26-test	SAU	ضيعت تتبع حق أيميل مسجل.
8803	corpus-6-test-corpus-26-train	SAU	ماتقدر تغير وظيفتك بسهولة.
8805	corpus-6-test-corpus-26-train	SAU	أيش المحطة الجأية؟
8811	corpus-6-test-corpus-26-train	SAU	تمام، بس مو المدرجات. مرة حر اليوم.
8823	corpus-6-test-corpus-26-dev	SAU	امشي من هنا، وحول لباص رقم ستة.
8824	corpus-6-test-corpus-26-dev	SAU	يبالي الحق على الرحلة اللي على الساعة عشرة الصباح.
8827	corpus-6-test-corpus-26-train	SAU	احس لسا أبا ارجع.
8833	corpus-6-test-corpus-26-train	SAU	مأبا أي شيء ضخم.
8840	corpus-6-test-corpus-26-train	SAU	الحساب، لو سمحت.
8844	corpus-6-test-corpus-26-test	SAU	كم سعر المشروم الطازج؟
8850	corpus-6-test-corpus-26-train	SAU	الحساب، لو سمحت. تقبلو الفيزا؟
8851	corpus-6-test-corpus-26-train	SAU	اليوم بروح اشوف كيف الحي الصيني.
8880	corpus-6-test-corpus-26-train	SAU	اتنين صفر اتنين تسعة تلاتة تسعة ستة سبعة صفر صفر.
8900	corpus-6-test-corpus-26-train	SAU	أبا اقلع سنتي.
8905	corpus-6-test-corpus-26-train	SAU	أبا شنطة فيها أدوات مكياج.
8907	corpus-6-test-corpus-26-dev	SAU	مدري كم احط كبقشيش.
8914	corpus-6-test-corpus-26-train	SAU	"فين اقدر اشوف ""وهم الاوبرا""؟"
8915	corpus-6-test-corpus-26-train	SAU	أبا اشتري ذكرى سنوية لأصحابي. ممكن تقترح بشيء؟
8918	corpus-6-test-corpus-26-train	SAU	ابطأ بزيادة، لو سمحت.
8919	corpus-6-test-corpus-26-dev	SAU	كم متوسط رسوم الفاكس شهريا؟
8947	corpus-6-test-corpus-26-train	SAU	مقلي على الجهتين، لو سمحت.
8966	corpus-6-test-corpus-26-dev	SAU	اوك، دا واضح مرة. كلكم لو سمحتو اعطوني رخصكم وتسجيلاتكم. وياابني، اسف انه لازم نسويلك اختبار التنفس.
9011	corpus-6-test-corpus-26-train	SAU	حيكون جاهز اليوم اللي بعد بكرة في المساء.
9022	corpus-6-test-corpus-26-train	SAU	دا مصنوع من القطن؟
9029	corpus-6-test-corpus-26-dev	SAU	عندي الدواء حقي.
9034	corpus-6-test-corpus-26-train	SAU	أيش اقدر اشوف في ديك الجولة؟
9041	corpus-6-test-corpus-26-train	SAU	أيوا، فيه شراب واحد اقل شيء.
9051	corpus-6-test-corpus-26-train	SAU	بكم لليوم الواحد؟
9061	corpus-6-test-corpus-26-dev	SAU	دا الباص يوقف قريب للفندق؟
9073	corpus-6-test-corpus-26-train	SAU	أبا سي دي.
9077	corpus-6-test-corpus-26-train	SAU	فيه رحلة الخطوط الجوية اليابانية و أول نيبون اللي بتقلع على عشرة وخمسة وخمسين دقيقة، بس للأسف الرحلتين كاملين.
9094	corpus-6-test-corpus-26-train	SAU	مرة مناسب عليا.
9098	corpus-6-test-corpus-26-train	SAU	ممكن طاولة لخمسة اشخاص؟
9100	corpus-6-test-corpus-26-train	SAU	ماتفهم انجليزي مرة.
9126	corpus-6-test-corpus-26-dev	SAU	لو سمحت كاش حق الشيك السياحي.
9150	corpus-6-test-corpus-26-train	SAU	ممكن تهتم فيها من تسعة الصباح لتلاتة تقريبا؟
9160	corpus-6-test-corpus-26-train	SAU	كم سعر الأيميل الجوي لليأبان؟
9176	corpus-6-test-corpus-26-train	SAU	مقفل علي. ممكن تفتح بابي، لو سمحت.
9211	corpus-6-test-corpus-26-train	SAU	أيش افضل جولة عشان اشوف افضل الأماكن المعروفة؟
9229	corpus-6-test-corpus-26-test	SAU	فيه أي مضيف يتكلم يأباني؟
9242	corpus-6-test-corpus-26-test	SAU	كم عدد الشنط اللي اقدر اجيبها للطيارة؟
9263	corpus-6-test-corpus-26-train	SAU	لا، يا سيدي. بعد الظهر مرة محجوز. لكن بكرة اوك.
9267	corpus-6-test-corpus-26-train	SAU	حسأل البواب عن الأجرة الصح.
9303	corpus-6-test-corpus-26-train	SAU	انا مرة اسف.
9308	corpus-6-test-corpus-26-train	SAU	عندنا حفلة الجمعة بالليل، ليش ما تشاركنا؟
9312	corpus-6-test-corpus-26-train	SAU	أممم، رقم غرفتك تسعة صفر تمانية، انسة، دا المفتاح.
9316	corpus-6-test-corpus-26-dev	SAU	مرة مهم انو عندنا الاذن نوصل للمواد اللي نحتاجها للمشروع.
9324	corpus-6-test-corpus-26-train	SAU	معليش، ضابط؟
9325	corpus-6-test-corpus-26-train	SAU	دا القطار يروح مباشرة على أيدينبيرة؟
9329	corpus-6-test-corpus-26-train	SAU	دا داخل حدود اللي بدون ضريبة؟
9337	corpus-6-test-corpus-26-train	SAU	خرج أغراضي، لو سمحت.
9358	corpus-6-test-corpus-26-train	SAU	قد أيش زحمة الرحلات السياحية؟
9367	corpus-6-test-corpus-26-train	SAU	أبا اشتري ذكرى سنوية. فيه أي محل مناسب قريب من هنا؟
9372	corpus-6-test-corpus-26-train	SAU	الى متى فاتح؟
9384	corpus-6-test-corpus-26-train	SAU	هوا برا دحين.
9385	corpus-6-test-corpus-26-train	SAU	مأيومي، ممكن تعبي البيانات وتوقع؟
9431	corpus-6-test-corpus-26-train	SAU	دا واحد لك، سيدي.
9432	corpus-6-test-corpus-26-train	SAU	ماعندي شنط شيك إن.
9446	corpus-6-test-corpus-26-test	SAU	اكيد، خذ وقتك.
9450	corpus-6-test-corpus-26-train	SAU	انا هنا لشغلة تغطية إعلامية.
9463	corpus-6-test-corpus-26-train	SAU	عندك أفلام للصيف؟
9481	corpus-6-test-corpus-26-train	SAU	متى القطار الجاي لواشنطن دي سي؟
9494	corpus-6-test-corpus-26-test	SAU	اللي طويل هو اللي الموضة دحين.
9516	corpus-6-test-corpus-26-train	SAU	حرجع لليأبان الاثنين الجأي.
9526	corpus-6-test-corpus-26-train	SAU	ممكن خريطة للمترو؟
9542	corpus-6-test-corpus-26-train	SAU	حتكون رحلة طويلة؟
9560	corpus-6-test-corpus-26-train	SAU	ممكن تبدل دا بواحد جديد؟
9576	corpus-6-test-corpus-26-train	SAU	شخصين.
9579	corpus-6-test-corpus-26-test	SAU	فين اقدر اشيل شنطي؟
9581	corpus-6-test-corpus-26-train	SAU	ما احس اني كويس. ممكن اتمدد على مقعدي؟
9604	corpus-6-test-corpus-26-train	SAU	حداعشر وخمسة وأربعين في الصباح.
9605	corpus-6-test-corpus-26-train	SAU	ممكن تعلمني على مطعم مشهور عند الشباب؟
9606	corpus-6-test-corpus-26-train	SAU	سيارته كانت ماشية بأقصى سرعة.
9611	corpus-6-test-corpus-26-dev	SAU	ممكن اسيب رسالة؟ قاعد ادق عشان ااكد موعدي مع مستر. أيبرت الأربعاء الجأي على حداعشر الصباح.
9628	corpus-6-test-corpus-26-dev	SAU	ممكن تشرح مرضك بالإنجليزي؟
9634	corpus-6-test-corpus-26-test	SAU	ممكن ترسل تاكسي للبوابة الرئيسية حقت سوق ويستمنستر؟
9651	corpus-6-test-corpus-26-train	SAU	كم يبالي اغير القطارات عشان أوصل هناك؟
9657	corpus-6-test-corpus-26-train	SAU	تمام؟ خليني اشيك. اوه، مرة اسف، سيدة تاكانو. دا خطأنا. اهي فاتورتك. ممكن توقعي هنا، لو سمحتي؟
9673	corpus-6-test-corpus-26-train	SAU	الباقي خمسة دولار، لو سمحت.
9683	corpus-6-test-corpus-26-train	SAU	سدادة البانيو ما تقفل تمام.
9687	corpus-6-test-corpus-26-train	SAU	دا بس عربون تقدير.
9688	corpus-6-test-corpus-26-train	SAU	ممكن تعبي البيانات؟
9695	corpus-6-test-corpus-26-test	SAU	وكيف الموديلات البلاستيكية؟
9701	corpus-6-test-corpus-26-train	SAU	أيش الماركة اللي عندك؟
9702	corpus-6-test-corpus-26-train	SAU	الكعب مرة عالي عليا.
9710	corpus-6-test-corpus-26-test	SAU	انقفل عليا.
9730	corpus-6-test-corpus-26-train	SAU	كم قعدت في باريس؟
9732	corpus-6-test-corpus-26-train	SAU	ممكن طوابع بريد لثلاثة بطأيق بريد لليأبان؟
9746	corpus-6-test-corpus-26-train	SAU	ينطق ج-و-ر-و-ه.
9747	corpus-6-test-corpus-26-train	SAU	تبا شيء تشربه؟
9748	corpus-6-test-corpus-26-train	SAU	انسدح هنا.
9752	corpus-6-test-corpus-26-train	SAU	خليها برقية مستعجلة، لو سمحت.
9788	corpus-6-test-corpus-26-train	SAU	على حسب تقارير الطقس، حينزل ثلج بكرة.
9792	corpus-6-test-corpus-26-train	SAU	أبا كورة.
9822	corpus-6-test-corpus-26-train	SAU	اكيد، حنكون مبسوطين نسوي داك.
9829	corpus-6-test-corpus-26-train	SAU	اهلا، كتاب كوميدي ماليزي. حشتري واحد للبيتي كقطعة محادثة.
9862	corpus-6-test-corpus-26-train	SAU	"طريق النجاح هو""جينمياكو، "" صح؟"
9866	corpus-6-test-corpus-26-dev	SAU	حوصل الفندق حقك على تسعة المساء.
9885	corpus-6-test-corpus-26-train	SAU	عندي تقريباً الفين وخمسمية دولار بالين اليأباني.
9903	corpus-6-test-corpus-26-train	SAU	أيوا، طبعاً. حوريك بعضها.
9906	corpus-6-test-corpus-26-train	SAU	أبا حبوب منومة.
9910	corpus-6-test-corpus-26-train	SAU	حكون هنا لين تسعة. أتمنى انك تقبض على المجرج بسرعة.
9945	corpus-6-test-corpus-26-train	SAU	انا متاكد ان المجرم قريب.
9948	corpus-6-test-corpus-26-train	SAU	الطوابع لو سمحت.
9949	corpus-6-test-corpus-26-train	SAU	عندي الم بالحلق.
9955	corpus-6-test-corpus-26-train	SAU	أبا هدية تذكارية من نيو يورك.
9969	corpus-6-test-corpus-26-train	SAU	انا خارج. ممكن ترسل حمال؟
9979	corpus-6-test-corpus-26-train	SAU	ساعتي توقفت.
9983	corpus-6-test-corpus-26-train	SAU	اوه، كدا؟ كيف تباها؟
10006	corpus-6-test-corpus-26-train	SAU	احنا فاتحين على تسعة بالضبط في الصباح.
10032	corpus-6-test-corpus-26-train	SAU	أبا كتاب ملون.
10037	corpus-6-test-corpus-26-train	SAU	احس عندي دوار الجو.
10043	corpus-6-test-corpus-26-train	SAU	لازم اروح بنك يأباني؟
10045	corpus-6-test-corpus-26-train	SAU	يبالك تغير فلوسك في البنك.
10065	corpus-6-test-corpus-26-train	SAU	فيه وقت كافي للخروج؟
10069	corpus-6-test-corpus-26-train	SAU	زوجك واحد من افضل العملاء عندنا.
10078	corpus-6-test-corpus-26-train	SAU	تعرف أي طبيب اسنان كويس؟
10084	corpus-6-test-corpus-26-train	SAU	اوه. يبالك تعلم القنصلية دحين.
10091	corpus-6-test-corpus-26-train	SAU	مخلوط، مو مخفوق.
10098	corpus-6-test-corpus-26-dev	SAU	تبا طاولة جوا المطعم ولا في غرفة خاصة، سيدي؟
10102	corpus-6-test-corpus-26-train	SAU	ناس كتيرة تروح للشاطيء في الموسم.
10107	corpus-6-test-corpus-26-train	SAU	وزني تقريباً مية وخمسين رطل.
10111	corpus-6-test-corpus-26-train	SAU	فين يبالي احول؟
10114	corpus-6-test-corpus-26-train	SAU	فين مكتب الممتلكات الضأيعة؟
10116	corpus-6-test-corpus-26-train	SAU	فيه أي باص يودي لهناك على طول؟
10125	corpus-6-test-corpus-26-train	SAU	احتاج عنأية مميزة؟
10129	corpus-6-test-corpus-26-train	SAU	دا حيكون كاش ولا شحن؟
10134	corpus-6-test-corpus-26-test	SAU	نقلنا للبيت دا قبل سنة.
10155	corpus-6-test-corpus-26-train	SAU	كم حيأخذ عشان الفيزا حقتي يصدروها؟
10156	corpus-6-test-corpus-26-train	SAU	فين الحمام؟
10160	corpus-6-test-corpus-26-train	SAU	المبلغ كامل ميتين وتلاتة وأربعين جنيه، يا مدام.
10164	corpus-6-test-corpus-26-train	SAU	دي هدية. ممكن تغلفها بتغليف حلو؟
10182	corpus-6-test-corpus-26-train	SAU	منظر حلو. دي ممرات مشاة حلوة.
10187	corpus-6-test-corpus-26-dev	SAU	هناك ناس مصابة.
10191	corpus-6-test-corpus-26-dev	SAU	معليش، فين المحطة اللي هنا؟
10224	corpus-6-test-corpus-26-train	SAU	أيوا، عندنا حجز لك.
10238	corpus-6-test-corpus-26-train	SAU	معليش، بس أبا اروح فندقي في المدينة بالباص. فين اقدر اخذ باص؟
10243	corpus-6-test-corpus-26-test	SAU	دجاج، لو سمحت.
10257	corpus-6-test-corpus-26-train	SAU	دي غرفة اتنين صفر واحد. أبا اطلب الفطور بكرة.
10272	corpus-6-test-corpus-26-test	SAU	أيش رأيك بالتحرش الجنسي في الشغل؟
10318	corpus-6-test-corpus-26-dev	SAU	عندي اختين.
10336	corpus-6-test-corpus-26-dev	SAU	رحلة رقم اتنين صفر تمانية، لطوكيو.
10354	corpus-6-test-corpus-26-train	SAU	خلينا نخط حشوة جوا.
10366	corpus-6-test-corpus-26-test	SAU	خلينا نتجمع نتناقش في دا الموضوع.
10372	corpus-6-test-corpus-26-train	SAU	كيف تبا تسوي شعرك؟
10403	corpus-6-test-corpus-26-train	SAU	ممكن تقوله بكلمات تانية؟
10408	corpus-6-test-corpus-26-train	SAU	حسوي باللي عندك.
10411	corpus-6-test-corpus-26-train	SAU	نبا طاولة جمب المسرح.
10416	corpus-6-test-corpus-26-train	SAU	انا كويس. حتروح أي مكان؟
10433	corpus-6-test-corpus-26-train	SAU	طوله الفين واربعمية متر.
10435	corpus-6-test-corpus-26-train	SAU	ادخل، لو سمحت حطه على الطاولة هناك.
10440	corpus-6-test-corpus-26-train	SAU	لو سمحت الغي رقم بطاقتي.
10468	corpus-6-test-corpus-26-train	SAU	معليش، كلهم انباعو، بس بتكون عندنا بعد كم يوم.
10473	corpus-6-test-corpus-26-test	SAU	ممكن قهوة؟
10477	corpus-6-test-corpus-26-train	SAU	ماعندي موعد، بس هي حالة طارئة.
10479	corpus-6-test-corpus-26-train	SAU	دا مصنوع بشكل سيء.
10480	corpus-6-test-corpus-26-train	SAU	فين السلم الكهربائي؟
10497	corpus-6-test-corpus-26-train	SAU	عندك؟
10500	corpus-6-test-corpus-26-train	SAU	فين البوابة للمترو؟
10504	corpus-6-test-corpus-26-train	SAU	ضيعت تذكرة السفر.
10559	corpus-6-test-corpus-26-train	SAU	ماتقدر تقعد هنا في الأجازة؟
10562	corpus-6-test-corpus-26-train	SAU	اوه، معليش اني ازعجتك.
10563	corpus-6-test-corpus-26-dev	SAU	تقدر تسجل فعاليات؟
10565	corpus-6-test-corpus-26-train	SAU	فيه حمام عام قريب من هنا؟
10590	corpus-6-test-corpus-26-train	SAU	كم المجموع؟
10593	corpus-6-test-corpus-26-train	SAU	كدا كويس مرة. دحين للأسئلة، لو سمحت.
10599	corpus-6-test-corpus-26-train	SAU	عندكم أي فكة لعداد المواقف؟
10617	corpus-6-test-corpus-26-test	SAU	اعلى مبيعاتنا في اخر اربع سنين هو الة التصوير أيه اكس أربعمية وخمسين.
10645	corpus-6-test-corpus-26-train	SAU	الف يسار؟
10662	corpus-6-test-corpus-26-test	SAU	فيه أي مضيفه تتكلم يأباني؟
10670	corpus-6-test-corpus-26-train	SAU	سعر حلو، صح؟
10680	corpus-6-test-corpus-26-train	SAU	لازم تأخذه تسعة وتسعين مرة كل يوم، قبل الوجبة.
10707	corpus-6-test-corpus-26-train	SAU	احبه.
10733	corpus-6-test-corpus-26-train	SAU	أبا حامل الكاميرا.
10736	corpus-6-test-corpus-26-dev	SAU	أبا جاكيت رياضي.
10749	corpus-6-test-corpus-26-dev	SAU	تقدر تجلس في بيتي.
10753	corpus-6-test-corpus-26-test	SAU	ممكن امدد مقعدي، لو سمحت؟
10756	corpus-6-test-corpus-26-train	SAU	حلو. كنت ادور على تاكسي، بس دا افضل.
10760	corpus-6-test-corpus-26-train	SAU	معطف حلو. صناعة بريطانية؟
10778	corpus-6-test-corpus-26-train	SAU	أبا اروح مركز هارفرد. ممكن تقولي متى نوصل هناك؟
10790	corpus-6-test-corpus-26-train	SAU	اتنين كبار وطفلين، لو سمحت.
10817	corpus-6-test-corpus-26-train	SAU	كم السعر؟
10824	corpus-6-test-corpus-26-train	SAU	ستار وورز حقق اكبر نجاح في عام الف وتسعمية وأربعة وتمانين.
10830	corpus-6-test-corpus-26-train	SAU	فين قسم غير المدخنيين؟
10831	corpus-6-test-corpus-26-train	SAU	"دا ""ت"" زي في كلمة توم، أيوا عندي هنا، يا تارو."
10848	corpus-6-test-corpus-26-test	SAU	أتوقع انه منظر جميل.
10851	corpus-6-test-corpus-26-test	SAU	أبا شوية تفاحات، لو سمحت.
10869	corpus-6-test-corpus-26-train	SAU	لأيش دا؟
10882	corpus-6-test-corpus-26-train	SAU	أيش الكريديت كارد اللي تقبلها؟
10922	corpus-6-test-corpus-26-train	SAU	عندي وقت كتير.
10930	corpus-6-test-corpus-26-train	SAU	وقت غداء. تبا نكمل نتناقش واحنا نتغدا؟
10937	corpus-6-test-corpus-26-dev	SAU	مسجل الفيديو انسرع من غرفتي.
10950	corpus-6-test-corpus-26-train	SAU	اهلا، اسمي اودا. عندي حجز اليوم، بس حجي متأخر. فلو سمحت خلي حجزي.
10953	corpus-6-test-corpus-26-train	SAU	الجزم دي قوية؟
10955	corpus-6-test-corpus-26-test	SAU	بالله قوله اني منتظر اتصاله.
10964	corpus-6-test-corpus-26-train	SAU	يقولو ان الانلفونزا منتشرة هنا.
10973	corpus-6-test-corpus-26-train	SAU	بالداخل.
10975	corpus-6-test-corpus-26-train	SAU	معليش. احنا كاملين لليلة بكرة.
10976	corpus-6-test-corpus-26-train	SAU	انا مع أصحابي.
10985	corpus-6-test-corpus-26-train	SAU	على كلام قورو، السيد يامادا عنده طفلين.
10994	corpus-6-test-corpus-26-dev	SAU	ممكن تقول مرة تانية؟
10997	corpus-6-test-corpus-26-train	SAU	أبا الف من عند برج لندن.
11019	corpus-6-test-corpus-26-train	SAU	لو سمحت اربط حزامك.
11027	corpus-6-test-corpus-26-test	SAU	رقم المنطقة تلاتة. رقم الجوال اتنين تلاتة اربع تلاتة أربعة صفر صفر.
11030	corpus-6-test-corpus-26-test	SAU	معليش. فيه جسر قريب من هنا؟
11041	corpus-6-test-corpus-26-dev	SAU	معليش. أبا استخدم حمام.
11046	corpus-6-test-corpus-26-train	SAU	محجوز.
11047	corpus-6-test-corpus-26-test	SAU	ملابسه دأيما قديمة.
11054	corpus-6-test-corpus-26-train	SAU	عندك اكل بحري؟
11057	corpus-6-test-corpus-26-train	SAU	دا مرة غالي.
11058	corpus-6-test-corpus-26-train	SAU	نفسي، بس اسف ما حقدر اسويه دي المرة.
11064	corpus-6-test-corpus-26-train	SAU	أممم، مااعرف لسا، بس اكيد ححاول.
11069	corpus-6-test-corpus-26-dev	SAU	ملح، لو سمحت.
11082	corpus-6-test-corpus-26-train	SAU	لو سمحت استخدم غرفة القياس هناك.
11100	corpus-6-test-corpus-26-train	SAU	تسعين دولار للتذكرة ذهاب. كاش ولا بطاقة؟
11109	corpus-6-test-corpus-26-dev	SAU	ممكن تمسح الطاولة ليا، لو سمحت؟
11123	corpus-6-test-corpus-26-train	SAU	كيف يربو اليأبانين أولادهم؟ شديدين معاهم؟
11126	corpus-6-test-corpus-26-train	SAU	ممكن تعلمني بأوقات الشغل؟
11131	corpus-6-test-corpus-26-dev	SAU	لو سمحت غلفهم لوحدهم.
11161	corpus-6-test-corpus-26-train	SAU	بطني مليانة.
11171	corpus-6-test-corpus-26-dev	SAU	مرة كويس. فين نقدر ننتظرك؟
11174	corpus-6-test-corpus-26-train	SAU	نقدر نبدا نلعب لما يغلقو؟
11190	corpus-6-test-corpus-26-train	SAU	سكان اليأبان تقريباً مية وعشرين مليون.
11197	corpus-6-test-corpus-26-train	SAU	عبي البيانات في كرت التسجيل.
11199	corpus-6-test-corpus-26-train	SAU	ممكن ترجع أشيائي؟
11240	corpus-6-test-corpus-26-train	SAU	عندك طرحة حرير؟ ادور على هدية لزوجتي.
11246	corpus-6-test-corpus-26-train	SAU	حنجيبها دحين. كم رقم غرفتك؟
11264	corpus-6-test-corpus-26-test	SAU	مستر كوبأيشي قاعد ينتظرك.
11267	corpus-6-test-corpus-26-train	SAU	أبا اسافر من شنقهأي لهواوي بالسفينة.
11278	corpus-6-test-corpus-26-test	SAU	تقدر ترسل احد؟
11282	corpus-6-test-corpus-26-train	SAU	ممكن تغلقها بكرة الساعة خمسة المساء؟
11302	corpus-6-test-corpus-26-train	SAU	عشر دقأيق بالرجول.
11316	corpus-6-test-corpus-26-train	SAU	قبل ما نسميه يوم، ممكن تعطيني دقأيق؟
11325	corpus-6-test-corpus-26-dev	SAU	فين اقدر أوقف سيارتي؟
11336	corpus-6-test-corpus-26-dev	SAU	احس بقشعريرة وبطني يوجعني مرة.
11342	corpus-6-test-corpus-26-train	SAU	سكوتش وموية، لو سمحت. وعندك شيء انقنق عليه؟
11343	corpus-6-test-corpus-26-train	SAU	كيف اقدر اقفل الانوار؟
11360	corpus-6-test-corpus-26-train	SAU	هوا مشغول مرة اليوم؟
11374	corpus-6-test-corpus-26-train	SAU	أبا خيط.
11375	corpus-6-test-corpus-26-train	SAU	اديني عذر طبي، لو سمحت.
11378	corpus-6-test-corpus-26-train	SAU	أباك تخليها انش واحد اصغر.
11392	corpus-6-test-corpus-26-train	SAU	مااحس اني كويس. لو سمحت اديني دواء.
11403	corpus-6-test-corpus-26-train	SAU	ممكن جريدة يأبانية، لو سمحت؟
11404	corpus-6-test-corpus-26-train	SAU	تمام. اقدر أوقف السيارة أي مكان؟ وكم رسوم التوقيف؟
11412	corpus-6-test-corpus-26-train	SAU	أيت باص يروح لمركز المدينة؟
11420	corpus-6-test-corpus-26-train	SAU	فيه أكسبريس لبوسطن؟
11435	corpus-6-test-corpus-26-train	SAU	لو سمحت خليك صديقي اللي نتراسل.
11438	corpus-6-test-corpus-26-dev	SAU	انا رأيح اقعد مع صاحبي.
11442	corpus-6-test-corpus-26-train	SAU	مرة متحمس، مو قادر اقعد.
11449	corpus-6-test-corpus-26-train	SAU	اقدر انزل عند فندق الهيلتون؟
11450	corpus-6-test-corpus-26-train	SAU	أبا امسحه.
11457	corpus-6-test-corpus-26-train	SAU	روح يسار من عند الشارع دا وخذ اول يمين.
11462	corpus-6-test-corpus-26-train	SAU	أبا اعرف اذا ممكن اخذ دي الاطباق مشحونة الى طوكيو.
11467	corpus-6-test-corpus-26-train	SAU	أبا قوة جسدية.
11478	corpus-6-test-corpus-26-train	SAU	فيه أي اكل غير انه يكون حار؟
11479	corpus-6-test-corpus-26-train	SAU	مرة قريب انو نمشيله؟
11491	corpus-6-test-corpus-26-dev	SAU	أبا كريم يد.
11493	corpus-6-test-corpus-26-train	SAU	ممكن تعطيني الملح؟
11500	corpus-6-test-corpus-26-train	SAU	أبا اروح الى وول ستريت. كيف اقدر أوصل هناك؟
11541	corpus-6-test-corpus-26-train	SAU	التمارين الكثيرة حتضرك.
11544	corpus-6-test-corpus-26-train	SAU	مع الفطور، والضريبة، ورسوم الخدمة، حيكون بخمسة وأربعين لكل شخص لليلة وحدة.
11550	corpus-6-test-corpus-26-train	SAU	ممكن تصلح دا؟
11574	corpus-6-test-corpus-26-train	SAU	مساء الخير. اهلا.
11576	corpus-6-test-corpus-26-train	SAU	مو قادر الاقي شنطك.
11595	corpus-6-test-corpus-26-train	SAU	امشي قدام، لو سمحت.
11600	corpus-6-test-corpus-26-train	SAU	الموية هنا امنة اني اشربها؟
11622	corpus-6-test-corpus-26-train	SAU	ااه، هيا. دولارين بس.
11626	corpus-6-test-corpus-26-train	SAU	ممكن لو سمحت تبدل اللبس دا لمقاس اكبر؟
11631	corpus-6-test-corpus-26-train	SAU	أممم، يلا. اقدر اساعدك بواجباتك بعد ما ناكل بيتزا.
11633	corpus-6-test-corpus-26-train	SAU	أيوا، سيد. تاناكا. فيه رسالتين لك.
11643	corpus-6-test-corpus-26-train	SAU	مأيناسبني.
11646	corpus-6-test-corpus-26-train	SAU	بكرة يوم تاني.
11663	corpus-6-test-corpus-26-train	SAU	ممكن اقدر اساعدك. تبا فيتامين سي؟
11689	corpus-6-test-corpus-26-train	SAU	محظفتي انسرقت في القطار.
11704	corpus-6-test-corpus-26-train	SAU	مرة بعيد. احسن تأخذ تاكسي.
11708	corpus-6-test-corpus-26-train	SAU	أبا مقعد على الممر، لو سمحت.
11709	corpus-6-test-corpus-26-train	SAU	أعيش بشقة سعرها تمانين الف ين بالشهر.
11714	corpus-6-test-corpus-26-train	SAU	ممكن اقاطع؟
11720	corpus-6-test-corpus-26-dev	SAU	وريني واحد أوسع.
11734	corpus-6-test-corpus-26-train	SAU	معليش، تمانع اذا تغير الكراسي معأيا؟
11746	corpus-6-test-corpus-26-train	SAU	أيوا، طبعاً.
11751	corpus-6-test-corpus-26-train	SAU	روح للزاوية بعدين لف يسار من عند الأشارة.
11754	corpus-6-test-corpus-26-dev	SAU	تبا بكرات اصغر ولا اكبر؟
11767	corpus-6-test-corpus-26-test	SAU	أبا غرفة بسرير واحد بحمام بتمانين دولار، لو سمحت.
11800	corpus-6-test-corpus-26-train	SAU	أبا اودع أشياء الغالية حقي في خزنة الفندق.
11817	corpus-6-test-corpus-26-dev	SAU	عندك غرفة فاضية اليوم؟
11821	corpus-6-test-corpus-26-train	SAU	أيوا، بس تاكد ان التذكرة معاك.
