sentID.BTEC	split	lang	sent
4974	corpus-6-test-corpus-26-train	IRQ	تكدر تجي تصلحها؟
4983	corpus-6-test-corpus-26-train	IRQ	أريد ألياف صناعية.
4985	corpus-6-test-corpus-26-train	IRQ	"أسمي ""تارو تاناكا"". عندي حجز."
4990	corpus-6-test-corpus-26-train	IRQ	أريد كريم تنظيف.
5004	corpus-6-test-corpus-26-train	IRQ	أريد بلوز ردان طويلة.
5009	corpus-6-test-corpus-26-train	IRQ	جنطتي انباكت.
5017	corpus-6-test-corpus-26-train	IRQ	كاعد نختلف أكثر من مرة، مو؟
5035	corpus-6-test-corpus-26-train	IRQ	ممكن أشوف القائمة مرة لخ؟
5045	corpus-6-test-corpus-26-train	IRQ	بعدهم خضر شوية.
5082	corpus-6-test-corpus-26-train	IRQ	شكد؟
5083	corpus-6-test-corpus-26-train	IRQ	فراولة، بلا زحمة.
5090	corpus-6-test-corpus-26-dev	IRQ	قمة جبل فوجي اعلى قمم جبال اليابان، توصل تلتالاف وسبع مية وستة وسبعين متر.
5091	corpus-6-test-corpus-26-train	IRQ	لا، مو هسة، اكو هواية خيارات.
5098	corpus-6-test-corpus-26-dev	IRQ	أريد كريم ليلي.
5104	corpus-6-test-corpus-26-test	IRQ	بين المخبز والكصاب.
5116	corpus-6-test-corpus-26-train	IRQ	تكدر تكصر الردان؟
5117	corpus-6-test-corpus-26-train	IRQ	اسف ماكو ملعب كولف هنا.
5121	corpus-6-test-corpus-26-train	IRQ	تكدر تشوفني ثاني حلقة على اليسرة؟
5124	corpus-6-test-corpus-26-train	IRQ	تكدر تكلة يخابرني؟
5138	corpus-6-test-corpus-26-train	IRQ	اني حاولت اسوي مكالمة دولية، طبيت لو بعد؟
5148	corpus-6-test-corpus-26-test	IRQ	هذا غلط.
5175	corpus-6-test-corpus-26-train	IRQ	بلي طبعا، لان تكدر تشوف العلم كبال مكتب البريد.
5207	corpus-6-test-corpus-26-test	IRQ	انت اكيد راح ادزهة، مو؟
5219	corpus-6-test-corpus-26-train	IRQ	أريد اسوي مكالمة هاتفية بالكردت كارد.
5224	corpus-6-test-corpus-26-train	IRQ	اريد مالتي يروح.
5245	corpus-6-test-corpus-26-train	IRQ	لمن توصل، احنة راح ندفع الشحن لعنوان بيتكم.
5246	corpus-6-test-corpus-26-dev	IRQ	هل ايام اني دائما استعمل الحاسبة بالشغل.
5250	corpus-6-test-corpus-26-train	IRQ	ها، اوكي، افتهمك، راح اجي لبيتكم.
5259	corpus-6-test-corpus-26-train	IRQ	لا، كافي عاد.
5261	corpus-6-test-corpus-26-train	IRQ	ممكن اخذ بطانية ومخدة؟
5262	corpus-6-test-corpus-26-train	IRQ	ممكن تجي هنا باسرع وقت رجائا؟
5263	corpus-6-test-corpus-26-train	IRQ	فنجان كهوة، بلا زحمة.
5267	corpus-6-test-corpus-26-test	IRQ	ادور على كارتات مال هاواي بصوره عامة.
5272	corpus-6-test-corpus-26-train	IRQ	تكدر تضب الردن تلث سانتي مترات؟
5289	corpus-6-test-corpus-26-train	IRQ	اني نفس العمر.
5300	corpus-6-test-corpus-26-train	IRQ	تكدر تجيبلي كهوة؟
5307	corpus-6-test-corpus-26-dev	IRQ	تلث مية وخمسين دولار؟ هاي فوك امكانيتي.
5323	corpus-6-test-corpus-26-train	IRQ	تريدون نصوت عليه؟ اذا لا، اتصور احنه وصلنة الى خاتمة، الي اني راح ادزهة لمجلس ادارتنا باجر الصبح.
5334	corpus-6-test-corpus-26-train	IRQ	تعرف أذا اكو فادق رخيصة؟
5361	corpus-6-test-corpus-26-train	IRQ	صباح الخير، نمت زين؟
5364	corpus-6-test-corpus-26-train	IRQ	شتريد تسوي ورة ما تخلص مدرسة؟
5366	corpus-6-test-corpus-26-train	IRQ	انباكت جنطتي بالشارع.
5367	corpus-6-test-corpus-26-train	IRQ	عدكم غير خدمات غير الريوك الصبح؟
5407	corpus-6-test-corpus-26-train	IRQ	اريد كهوة بيضة، رجائا.
5410	corpus-6-test-corpus-26-test	IRQ	ماشي، فندق الشيراتون هناك؟
5411	corpus-6-test-corpus-26-train	IRQ	اتمنة انت مو تعبان.
5431	corpus-6-test-corpus-26-train	IRQ	اريد أأجر سيارة من هذي الفئة ليومين.
5436	corpus-6-test-corpus-26-train	IRQ	راح اخذ كمع جاك دانيال.
5437	corpus-6-test-corpus-26-train	IRQ	أريد جيس شامية، رجائا.
5447	corpus-6-test-corpus-26-train	IRQ	وكعت عصا سكي.
5455	corpus-6-test-corpus-26-train	IRQ	بدال ما احنة ما نجيب هدايا للعازم، الخطار يجيبون فلوس.
5458	corpus-6-test-corpus-26-train	IRQ	أريد أدزه عن طريق البريد البري او البحري.
5492	corpus-6-test-corpus-26-train	IRQ	ألطيارة وصلت متأخرة لان هواية ثلج.
5518	corpus-6-test-corpus-26-train	IRQ	فاتورة، رجائا.
5521	corpus-6-test-corpus-26-train	IRQ	تكدر تاخذ رسالة، رجائا؟
5540	corpus-6-test-corpus-26-train	IRQ	العفو، بس مدا الحك على حجيك، احجي على كيفك؟
5549	corpus-6-test-corpus-26-dev	IRQ	شتريد أشوفك؟
5559	corpus-6-test-corpus-26-train	IRQ	أكدر اخذ صور؟
5570	corpus-6-test-corpus-26-train	IRQ	من مية.
5584	corpus-6-test-corpus-26-dev	IRQ	رقم الرحة اتش بي تسعة وثمانين الى طوكيو اذار يوم دعش.
5585	corpus-6-test-corpus-26-train	IRQ	أكدر أخذ مثل هذا ألصحن؟
5594	corpus-6-test-corpus-26-dev	IRQ	عندك واحد ثاني؟
5596	corpus-6-test-corpus-26-train	IRQ	رجائا، تكدر اتجيب الريوك لغرفتي ساعة سبعة الصبح.
5615	corpus-6-test-corpus-26-train	IRQ	عامل الصيانة راح يجي بعد شوية.
5617	corpus-6-test-corpus-26-dev	IRQ	اسف، راح ارجع بعدن.
5640	corpus-6-test-corpus-26-test	IRQ	شلون راح أخذهة؟
5648	corpus-6-test-corpus-26-train	IRQ	أكو اي شواغر بجولة الخميس؟
5657	corpus-6-test-corpus-26-train	IRQ	من رخصتك، ممكن افوت؟
5680	corpus-6-test-corpus-26-train	IRQ	عندك اي زرع او فواكه؟
5684	corpus-6-test-corpus-26-train	IRQ	ممكن تكلي شلون اترس طاقة النزول؟
5695	corpus-6-test-corpus-26-train	IRQ	أتصور سيارتي تسوة خمستالاف دولار.
5706	corpus-6-test-corpus-26-train	IRQ	هذا ألأكل قليل السعرات؟
5717	corpus-6-test-corpus-26-train	IRQ	يا باص أخذ حتى أوصل للمحطة؟
5723	corpus-6-test-corpus-26-train	IRQ	اي، هو. بس لا زم تلوف على أليسرة بثالث اشارة وتكمل كبل لحد ما توصل شارع ستة وستين.
5733	corpus-6-test-corpus-26-dev	IRQ	أريد شوية مي علمود أخذ الدوة، رجائا.
5761	corpus-6-test-corpus-26-train	IRQ	راح األتزم أكثر أذا تاخذني للشاطي.
5772	corpus-6-test-corpus-26-train	IRQ	اسف. بس هذا رقم الغلط، احنة تانكيشا بريس.
5779	corpus-6-test-corpus-26-train	IRQ	أحنة راح نطلع.
5830	corpus-6-test-corpus-26-dev	IRQ	شنو هاي ألموسيقى؟
5847	corpus-6-test-corpus-26-train	IRQ	رجائا، انطيي هذا السيرب لطفلك، جرعه وحدة بعد كل وجبة.
5848	corpus-6-test-corpus-26-train	IRQ	هذا الموديل موجود ابو ال ثمانية و عشرين، واحد وتلاثين و خمسة و تلاثين سنتيميتر.
5875	corpus-6-test-corpus-26-train	IRQ	اه، هاي جنهة هواية.
5898	corpus-6-test-corpus-26-train	IRQ	ممكن استعمل تلفونك؟
5902	corpus-6-test-corpus-26-test	IRQ	هاي رحتهة طيبة، ابيش؟
5906	corpus-6-test-corpus-26-train	IRQ	اريد اكرر تاكيد رحلتي الى شيكاكو يوم سباطعش.
5913	corpus-6-test-corpus-26-train	IRQ	أني أكلت شوية هواية.
5914	corpus-6-test-corpus-26-train	IRQ	ممكن أحجي وية الست براون؟
5916	corpus-6-test-corpus-26-train	IRQ	هذا األبيت شكلة مريح بالعيشة، مو؟
5934	corpus-6-test-corpus-26-dev	IRQ	اريد احجز رحلة على خطوط النورثويست رحلة رقم صفر ثمانية ستة بيوم خمسة.
5940	corpus-6-test-corpus-26-train	IRQ	محفظتي، جوازي وبعض الشغلات الخصوصية.
5956	corpus-6-test-corpus-26-train	IRQ	شوكت تعزل؟
5974	corpus-6-test-corpus-26-test	IRQ	انتظر دقيقة، يمكن عفتهة بالمرافق.
5987	corpus-6-test-corpus-26-train	IRQ	هو هذا الي جنت اريد اكولة.
5988	corpus-6-test-corpus-26-train	IRQ	أي، أظن.
5997	corpus-6-test-corpus-26-train	IRQ	بيتك جبير، شكم غرفة؟
6006	corpus-6-test-corpus-26-train	IRQ	تونسنة بالعشة.
6024	corpus-6-test-corpus-26-test	IRQ	افهم، بس ما أكدر أكوله.
6047	corpus-6-test-corpus-26-train	IRQ	اي، نعم، رجائا، اني بس اتمنى انه مايصير بيهم دوار البحر.
6056	corpus-6-test-corpus-26-test	IRQ	لطوكيو، رجائا.
6073	corpus-6-test-corpus-26-train	IRQ	شوكت وصولنا المتوقع؟
6086	corpus-6-test-corpus-26-train	IRQ	اني راح اطلع باجر منوكت، لذلك أريد أدفع هسة.
6100	corpus-6-test-corpus-26-test	IRQ	دراي شيري، رجائا.
6109	corpus-6-test-corpus-26-test	IRQ	مقعد غير لغير المدخنين، رجائا.
6156	corpus-6-test-corpus-26-train	IRQ	هو مشغول هسة.
6167	corpus-6-test-corpus-26-train	IRQ	ألأجانب يكدرون يدخلون لهذه المكتبة؟
6179	corpus-6-test-corpus-26-train	IRQ	أكدر ابقة بغرفتي لحد ساعة ثنتين الظهر؟
6190	corpus-6-test-corpus-26-train	IRQ	ها-ها. صباح الخير بوقتك، عادي.
6193	corpus-6-test-corpus-26-train	IRQ	أريد فيلم رقمه هذا ال ايه اس ايه لهذي الكامرة، رجاء.
6205	corpus-6-test-corpus-26-train	IRQ	وين لوحات مونه؟
6214	corpus-6-test-corpus-26-train	IRQ	هذي البيتزا طيبة، منو مسويهة؟
6221	corpus-6-test-corpus-26-train	IRQ	شنو طعم هذي الاكلة؟
6227	corpus-6-test-corpus-26-train	IRQ	بالاضافة هن غاليات.
6228	corpus-6-test-corpus-26-train	IRQ	شوكت يطلع القطار الجاي لبوسطن؟
6232	corpus-6-test-corpus-26-dev	IRQ	اني دا اخطط اتلم كولف.
6247	corpus-6-test-corpus-26-dev	IRQ	انطيني مشروب ثاني، رجائا.
6253	corpus-6-test-corpus-26-train	IRQ	متزلج جيد.
6272	corpus-6-test-corpus-26-train	IRQ	اسف الدرانات كلش كصيرة.
6283	corpus-6-test-corpus-26-train	IRQ	تكدر تشوفني شلون احط البنزين؟
6285	corpus-6-test-corpus-26-train	IRQ	اجور الفندق تتضمن الريوك؟
6287	corpus-6-test-corpus-26-train	IRQ	هذا كلشي؟
6291	corpus-6-test-corpus-26-train	IRQ	هو باخر هذا الطريق.
6339	corpus-6-test-corpus-26-train	IRQ	رجائا ابدي العداد.
6363	corpus-6-test-corpus-26-train	IRQ	غرفتي كلش باردة.
6411	corpus-6-test-corpus-26-train	IRQ	ارجعلك لمن ما اكون كلش مشغول.
6413	corpus-6-test-corpus-26-dev	IRQ	عندك وحدة أكبر؟
6418	corpus-6-test-corpus-26-train	IRQ	اشعر هواية احسن.
6430	corpus-6-test-corpus-26-dev	IRQ	انتة تعرف عن جغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	IRQ	رجائا، شوفني اني وين بهذي الخريطة.
6437	corpus-6-test-corpus-26-train	IRQ	مية بالمية قطن.
6466	corpus-6-test-corpus-26-train	IRQ	اريد اغير الى غرفة عل منظر البحر، اكو كلف اضافية؟
6472	corpus-6-test-corpus-26-train	IRQ	شكد سعر ايجار لوح التزلج لنص يوم؟
6481	corpus-6-test-corpus-26-train	IRQ	عشرة دعش.
6484	corpus-6-test-corpus-26-dev	IRQ	أريد شريط مال آلة كتابة.
6492	corpus-6-test-corpus-26-train	IRQ	كلش طيبة.
6497	corpus-6-test-corpus-26-train	IRQ	شوكت راح نقلع؟
6498	corpus-6-test-corpus-26-train	IRQ	شلون تكولة للسايق من تريد تنزل؟
6513	corpus-6-test-corpus-26-train	IRQ	أربعة وعشرين دولار، تريد بعد؟
6515	corpus-6-test-corpus-26-train	IRQ	أني سويت ألحجز بطوكيو قبل شهر.
6517	corpus-6-test-corpus-26-train	IRQ	أني اشكرك من كل قلبي.
6525	corpus-6-test-corpus-26-train	IRQ	أني أنزل هنا عل روكفلر سنتر؟
6539	corpus-6-test-corpus-26-train	IRQ	قيس قياس حذائي، رجائا.
6547	corpus-6-test-corpus-26-train	IRQ	تخبل.
6550	corpus-6-test-corpus-26-train	IRQ	تطلعين بموعد وياية؟
6552	corpus-6-test-corpus-26-train	IRQ	رجائا نظف هذا القبوط.
6553	corpus-6-test-corpus-26-train	IRQ	اريد أأجر بوت ابو المحرك.
6574	corpus-6-test-corpus-26-train	IRQ	وين قسم النساء؟
6581	corpus-6-test-corpus-26-train	IRQ	الكهوة مو من ضمنهة؟
6593	corpus-6-test-corpus-26-train	IRQ	هو بيا مجال جان قبل؟
6602	corpus-6-test-corpus-26-train	IRQ	لعنة على. لعنة على. لعنة على. لعنة على. تعودت على وجهها.
6609	corpus-6-test-corpus-26-train	IRQ	أدفع التكلفة الاضافية من ادخل البناية؟
6613	corpus-6-test-corpus-26-test	IRQ	يا هلا، الطرف الثاني عالخط، تفضل، رجائا.
6625	corpus-6-test-corpus-26-train	IRQ	جرحي ياذيني.
6635	corpus-6-test-corpus-26-train	IRQ	وين المحطة؟
6657	corpus-6-test-corpus-26-train	IRQ	أني مكزبر.
6659	corpus-6-test-corpus-26-train	IRQ	تلث تيام.
6660	corpus-6-test-corpus-26-dev	IRQ	اعبر الجسر هناك، وراح تلكة المكتبة على ايدك اليسرة.
6692	corpus-6-test-corpus-26-dev	IRQ	رجائا، شوفلي دليل تحدث اليابانية.
6699	corpus-6-test-corpus-26-train	IRQ	ما اريد واحد جبير.
6700	corpus-6-test-corpus-26-train	IRQ	راح يكون اكو تاخير قليل.
6715	corpus-6-test-corpus-26-train	IRQ	شنو الفرق بين هذي الفنادق؟
6724	corpus-6-test-corpus-26-test	IRQ	عبرت موقفي.
6736	corpus-6-test-corpus-26-train	IRQ	جانت حلوة، شكرا.
6740	corpus-6-test-corpus-26-dev	IRQ	راح اكون هناك بالستة بالليل.
6746	corpus-6-test-corpus-26-train	IRQ	عندك اي شي اطول؟
6766	corpus-6-test-corpus-26-train	IRQ	تاريخ الانتهاء اذار الف وتسعمية وتسعة وتسعين.
6780	corpus-6-test-corpus-26-test	IRQ	منو جان؟
6800	corpus-6-test-corpus-26-train	IRQ	اكو كازينوات زينة؟
6810	corpus-6-test-corpus-26-train	IRQ	هذي فلوس الاقلام الجاف، ميت دولار.
6812	corpus-6-test-corpus-26-train	IRQ	وين قسم النساء؟
6825	corpus-6-test-corpus-26-train	IRQ	وين اكدر اركب لوح التزلج؟
6832	corpus-6-test-corpus-26-train	IRQ	صديقي تعور.
6835	corpus-6-test-corpus-26-train	IRQ	شكلك زين.
6836	corpus-6-test-corpus-26-dev	IRQ	هذا المحل يفتح باج؟
6862	corpus-6-test-corpus-26-test	IRQ	هو على طول في نهاية القاعة.
6864	corpus-6-test-corpus-26-train	IRQ	ممكن تحدد شواربي؟
6866	corpus-6-test-corpus-26-dev	IRQ	هذا يجي ويه زلاطة البار واختيار من بتيته مخبوزه ومقالي فرنسية.
6875	corpus-6-test-corpus-26-dev	IRQ	منين اكدر اشتري جدر؟
6914	corpus-6-test-corpus-26-train	IRQ	ما اكدر ابيع هاي بدون وصفة طبية.
6917	corpus-6-test-corpus-26-train	IRQ	اكدر احجز خمس مقاعد بنفس السره؟
6923	corpus-6-test-corpus-26-test	IRQ	ممكن تدايني حبل السحب، بلية زحمة؟
6944	corpus-6-test-corpus-26-train	IRQ	يا سيارة الأفضل من ناحية استهلاك البنزين؟
6960	corpus-6-test-corpus-26-train	IRQ	ما راح تحصل على خصم لو شما حاولت.
6966	corpus-6-test-corpus-26-train	IRQ	ممكن تفتح هاي الجنطة، بليه زحمة. شنو عندك بيها؟
6970	corpus-6-test-corpus-26-train	IRQ	اريد اسوي مكالمة بعيدة لفندق الهيلتون ببوسطن.
6984	corpus-6-test-corpus-26-test	IRQ	السيدات راح تقبل بهذا الشي؟
6991	corpus-6-test-corpus-26-train	IRQ	انتبه، حايط ناصي.
6999	corpus-6-test-corpus-26-train	IRQ	ما اكدر اشوف الشاشة بشكل جيد منا. ممكن ابدل المقاعد لفتره؟
7030	corpus-6-test-corpus-26-train	IRQ	اني زرت البحيرات العظيمة لأول مره.
7048	corpus-6-test-corpus-26-train	IRQ	اكو غلط بمكينة البيع هاي.
7057	corpus-6-test-corpus-26-train	IRQ	احتاج طبيب.
7070	corpus-6-test-corpus-26-train	IRQ	شكد صارله بالمملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	IRQ	محبين الفنون الجديدة مثل حضرتك عادة يستمتعون بلوحات الهيبيش ومشهد موسيقى الشارع.
7098	corpus-6-test-corpus-26-train	IRQ	شوكت؟
7099	corpus-6-test-corpus-26-dev	IRQ	راح اخذ صوصج وكولا.
7104	corpus-6-test-corpus-26-dev	IRQ	وياك عامل البدالة الخارجي.
7123	corpus-6-test-corpus-26-train	IRQ	تكدر تشوف المبنى الأبيض، مو؟ هوه مقابيل هاي البناية.
7130	corpus-6-test-corpus-26-test	IRQ	من شوكت؟
7137	corpus-6-test-corpus-26-test	IRQ	ما عندي شي اصرح بيه.
7198	corpus-6-test-corpus-26-dev	IRQ	شنو؟ انته لازم تدفع ضريبة اذا عندك اكثر من تلث بطالة مشروبات كحولية؟
7206	corpus-6-test-corpus-26-dev	IRQ	صديقي كولش مريض. ممكن تتصل بالطبيب، بلية زحمة؟
7227	corpus-6-test-corpus-26-test	IRQ	ما اعرف هوايه بخصوص النبيذ. شنو الي يناسب هاي الأكلة؟
7233	corpus-6-test-corpus-26-dev	IRQ	تكدر تسويلي مكالمة الصبح من وكت، رجاءً؟
7248	corpus-6-test-corpus-26-dev	IRQ	اكو محطة بنزين مسافة بلوكين منا.
7253	corpus-6-test-corpus-26-train	IRQ	اليابانيين ما ياخذون اجازات طويلة.
7264	corpus-6-test-corpus-26-train	IRQ	دا احس وكأنه الناس تباوعلي باستغراب. هل من النادر ان تشوف ياباني؟
7269	corpus-6-test-corpus-26-test	IRQ	طبعا لا. ليش تكول اذا؟
7270	corpus-6-test-corpus-26-train	IRQ	يا طريق المدخل الى مكتب البريد المركزي؟
7274	corpus-6-test-corpus-26-train	IRQ	وين مستودع باص السلوكي بهاي المدينة؟
7281	corpus-6-test-corpus-26-train	IRQ	بس مو المطاعم اليابانية بكيوتو غاليه؟
7289	corpus-6-test-corpus-26-train	IRQ	اعتقد هاي شويه عالية بالنسبة الي.
7291	corpus-6-test-corpus-26-test	IRQ	عدنا غرفة مزدوجة مع حمام بخمسة وتسعين دولار.
7305	corpus-6-test-corpus-26-train	IRQ	اريد معدل تقييم الكتاب.
7314	corpus-6-test-corpus-26-test	IRQ	هيه ابرد من المعتاد هاي السنة، بس مو بارده كولش حتى تثلج.
7321	corpus-6-test-corpus-26-train	IRQ	منين اكدر اشتري تذكره مترو الانفاق؟
7335	corpus-6-test-corpus-26-train	IRQ	راح اخذ مقاعد درجة رجال الأعمال، مو؟
7343	corpus-6-test-corpus-26-train	IRQ	شكد اجرة التاكسي من الفندق للمحطة؟
7349	corpus-6-test-corpus-26-train	IRQ	ممكن اخذ هاي وهاي، رجاءً؟
7381	corpus-6-test-corpus-26-train	IRQ	يكولون اليابان بلد غني جداً.
7386	corpus-6-test-corpus-26-train	IRQ	اكو غرف فارغة بسيارة النوم؟
7391	corpus-6-test-corpus-26-dev	IRQ	تكدر تخصمها الى عشرين دولار، رجاءً؟
7395	corpus-6-test-corpus-26-train	IRQ	هذي هدية الى صديق.
7412	corpus-6-test-corpus-26-train	IRQ	الثلج يخلي الطريق زلك.
7414	corpus-6-test-corpus-26-train	IRQ	ما دا الكه كامرتي.
7416	corpus-6-test-corpus-26-test	IRQ	راح اسوي سندويتشين لحم خنزير.
7438	corpus-6-test-corpus-26-train	IRQ	عندك شي تصرح بيه؟
7439	corpus-6-test-corpus-26-train	IRQ	ما شفت كبوط ازرق؟ اني خليته على هذا الكرسي.
7470	corpus-6-test-corpus-26-test	IRQ	اكو محل زهور عبر الشارع.
7478	corpus-6-test-corpus-26-train	IRQ	اني من طوكيو.
7479	corpus-6-test-corpus-26-train	IRQ	اريد كريم ريفلون مال الغسل.
7485	corpus-6-test-corpus-26-train	IRQ	عندي شوية اشياء للغسيل.
7507	corpus-6-test-corpus-26-dev	IRQ	اني طلبتها من فتره طويله.
7533	corpus-6-test-corpus-26-dev	IRQ	ممكن تبعثلي حمال لغرفتي الساعة ستة الصبح؟
7549	corpus-6-test-corpus-26-train	IRQ	راخ اخذ كاكاو حار.
7550	corpus-6-test-corpus-26-train	IRQ	بامكانا نرتب تنظيف غرفتك.
7574	corpus-6-test-corpus-26-train	IRQ	خاص، اذا امكن.
7583	corpus-6-test-corpus-26-train	IRQ	شكد تكلف لفندق سي؟
7612	corpus-6-test-corpus-26-test	IRQ	اكدر احصل تذاكر مزدوجة؟
7622	corpus-6-test-corpus-26-train	IRQ	اريد احجز طاولة للأثنين الساعة سبعة، رجاءً.
7626	corpus-6-test-corpus-26-train	IRQ	اريد كريم مسائي.
7627	corpus-6-test-corpus-26-train	IRQ	ممكن تلف هاي كهدية؟
7636	corpus-6-test-corpus-26-train	IRQ	الساعة تلاثة وربع.
7650	corpus-6-test-corpus-26-train	IRQ	راح اخطط ارسال الفواتير مال حاجاتي اليومية الضرورية، رجاء، انطيني اسم الشخص المسؤول وعنوانه.
7656	corpus-6-test-corpus-26-test	IRQ	صعبة علينا نتكلم إنكليزي بطلاقة.
7662	corpus-6-test-corpus-26-train	IRQ	عندك من هاي نفس التصميم بس بكعب عالي؟
7663	corpus-6-test-corpus-26-train	IRQ	اريد سترة لولد عمره عشر سنين.
7671	corpus-6-test-corpus-26-train	IRQ	اخذني لشارع آبي، رجاءً.
7684	corpus-6-test-corpus-26-dev	IRQ	شكراً. اهلاً، شكراً الك لى الانتظار.
7693	corpus-6-test-corpus-26-train	IRQ	اني متأكد عندي حجز.
7708	corpus-6-test-corpus-26-train	IRQ	راح ابعثها الك. لذلك، ارجوك انتظر هنا.
7712	corpus-6-test-corpus-26-dev	IRQ	احنا هنا ليوم.
7721	corpus-6-test-corpus-26-train	IRQ	عندي صداع بسيط.
7736	corpus-6-test-corpus-26-train	IRQ	استمتعت بالوجبة كولش هوايه.
7756	corpus-6-test-corpus-26-train	IRQ	لا. رجاءً اكعد وانتظر. راح ارجع فوراً.
7761	corpus-6-test-corpus-26-test	IRQ	ممكن اشوف السيارة؟
7767	corpus-6-test-corpus-26-train	IRQ	ممكن ترسملي خريطة، رجاءً؟
7789	corpus-6-test-corpus-26-test	IRQ	ماشي سيدي. رجاء كون بغرفتك لحد ما يجي الطبيب.
7811	corpus-6-test-corpus-26-train	IRQ	اني تسلبت على شاطئ وايمانالو. ارجول تعال فوراً.
7812	corpus-6-test-corpus-26-train	IRQ	شنو رأيك بميت دولار؟
7814	corpus-6-test-corpus-26-train	IRQ	اريد تلفلي هاي.
7831	corpus-6-test-corpus-26-train	IRQ	اريد اقدم طلب اعادة اصدار.
7834	corpus-6-test-corpus-26-train	IRQ	الحكومة دعمت تطوير الصناعات.
7838	corpus-6-test-corpus-26-train	IRQ	هوه عمره اكبر من خمسين على ما اعتقد.
7858	corpus-6-test-corpus-26-dev	IRQ	شكد عمر الحد الآدنى حتى تسوي هاي؟
7860	corpus-6-test-corpus-26-train	IRQ	عندك اي خرايط بسيطة للمدينة؟
7867	corpus-6-test-corpus-26-test	IRQ	اذا ممكن، اني افضل ما اشلع سني.
7871	corpus-6-test-corpus-26-dev	IRQ	النتيجة هي، كرة وحده وهجمتين.
7883	corpus-6-test-corpus-26-train	IRQ	بيا وقت راح يوصل القطار لسان دييغو، رجاءً؟
7913	corpus-6-test-corpus-26-train	IRQ	اريد القي نظره على الصندوق مالتك.
7925	corpus-6-test-corpus-26-train	IRQ	اريد شامبو.
7947	corpus-6-test-corpus-26-train	IRQ	اني نازل بفندق الهيلتون.
7948	corpus-6-test-corpus-26-train	IRQ	اني احس بتعب ولعبان نفس.
7957	corpus-6-test-corpus-26-train	IRQ	بس اني عندي موعد حتى اشوفها الساعة ثنتين.
7972	corpus-6-test-corpus-26-train	IRQ	هل هاي السياره تروح لادينبرة؟
7976	corpus-6-test-corpus-26-train	IRQ	نعم، رجاءً اترس هاي الاستماره.
7983	corpus-6-test-corpus-26-train	IRQ	شكد تاخذ على الوزن الزايد؟
7991	corpus-6-test-corpus-26-dev	IRQ	اني اسمي كيمورا. اريد الغي الحجز مالتي يوم الجمعة.
7996	corpus-6-test-corpus-26-test	IRQ	أه، اني آسف. صارت هناك بعض المشاكل واحنا دا نصلحها. ممكن تنتظر فد حوالي تلاثين دقيقة؟
8039	corpus-6-test-corpus-26-train	IRQ	شوكت اكدر اسجل جيك أوت؟
8050	corpus-6-test-corpus-26-train	IRQ	فهمت.
8058	corpus-6-test-corpus-26-train	IRQ	راح اتصل باحد.
8067	corpus-6-test-corpus-26-test	IRQ	تريد تسوي تسويه على الفاتوره هسه؟
8068	corpus-6-test-corpus-26-train	IRQ	السيارة اجتي عليه من جهة التقاطع.
8094	corpus-6-test-corpus-26-train	IRQ	هوه صندوق موسيقى.
8095	corpus-6-test-corpus-26-train	IRQ	وين الضاحية؟
8098	corpus-6-test-corpus-26-train	IRQ	اكو جولة بالباص بالمدينة؟
8108	corpus-6-test-corpus-26-train	IRQ	شوكت نبدي؟
8114	corpus-6-test-corpus-26-train	IRQ	"ماشي، سيدي. بالحجم المتوسط، ممكن نعرض عليك ""ميركيوري سايبل"". ماشي؟"
8116	corpus-6-test-corpus-26-train	IRQ	عندك كدمة بالعضلة.
8141	corpus-6-test-corpus-26-train	IRQ	بس انت لازم توعدني تضرب الطوبة، مو تضربني، ماشي؟
8143	corpus-6-test-corpus-26-train	IRQ	شكد بعد؟
8149	corpus-6-test-corpus-26-train	IRQ	اكدر استعر شوية كتان؟
8156	corpus-6-test-corpus-26-train	IRQ	شنو نوع الجلد هاي الجنطة مصنوعه منه؟
8161	corpus-6-test-corpus-26-train	IRQ	ما اعتقد هاي السكينة نظيفة. ممكن تجيبلي وحده غيرها؟
8164	corpus-6-test-corpus-26-train	IRQ	اشتريت هاي قبل لحظة، بس ممكن تبدلياها؟
8173	corpus-6-test-corpus-26-train	IRQ	بصراحة احجي، اني ما اتفق ويه هذا الشي.
8177	corpus-6-test-corpus-26-train	IRQ	هل هذا الطريق الصحيح للمحطة المركزية؟
8183	corpus-6-test-corpus-26-train	IRQ	قارب مع دليل من فضلك.
8193	corpus-6-test-corpus-26-train	IRQ	اريد اشتري بدلة بلون قاتم الي.
8194	corpus-6-test-corpus-26-train	IRQ	هاي الشمسية تنفع كعصايه.
8202	corpus-6-test-corpus-26-test	IRQ	هل لازم اترك كل امتعتي بغرفة الامانات؟
8210	corpus-6-test-corpus-26-train	IRQ	رجاء، شوفني جواز السفر مالتك.
8227	corpus-6-test-corpus-26-train	IRQ	اكو اي مكان يقبل غسيل ايام الأحد؟
8233	corpus-6-test-corpus-26-train	IRQ	اثنين تشيزبيرغر، رجاءً.
8234	corpus-6-test-corpus-26-train	IRQ	يا باص يروح لميامي؟
8236	corpus-6-test-corpus-26-train	IRQ	بس ماكو داعي للبخشيش.
8248	corpus-6-test-corpus-26-train	IRQ	ممكن تشوف واحد بقاعة كارنيجي.
