sentID.BTEC	split	lang	sent
4845	corpus-6-test-corpus-26-train	SUD	انا ماشى لي باريس.
4848	corpus-6-test-corpus-26-train	SUD	هو ما آخر موديل، ول لا؟
4857	corpus-6-test-corpus-26-train	SUD	هو اتجدول لتمنية و تلاتين في المساء توقيت محلي.
4889	corpus-6-test-corpus-26-train	SUD	اخد المبنى داك معانا، من فضلك.
4894	corpus-6-test-corpus-26-train	SUD	اوكي. ح اخد صحن مقاس متوسط و كورة رز.
4901	corpus-6-test-corpus-26-train	SUD	كيف يبدو هذا؟
4924	corpus-6-test-corpus-26-train	SUD	داير اشوف الواحد داك في النافذة، من فضلك.
4945	corpus-6-test-corpus-26-train	SUD	ماف طريقة. نحن في فاكيشن. أنا ارفض ان اقعد في غرفة فندق و أشاهد بيسبول في التلفزيون. داير أمشي أحضر مسرحية.
4957	corpus-6-test-corpus-26-train	SUD	ممكن ألمسه؟
4974	corpus-6-test-corpus-26-train	SUD	ممكن تجي هنا عشان تصلحوا؟
4983	corpus-6-test-corpus-26-train	SUD	داير بعض الفايبر الصناعي.
4985	corpus-6-test-corpus-26-train	SUD	اسمي تارو تاكانا. عندي حجز.
4990	corpus-6-test-corpus-26-train	SUD	داير بعض كريم التطهير.
5004	corpus-6-test-corpus-26-train	SUD	داير بلوزة مع أكمام طويلة.
5009	corpus-6-test-corpus-26-train	SUD	اتسرقت مني شنطتي.
5017	corpus-6-test-corpus-26-train	SUD	طرقاتنا شكلها بتتعارض مرات كتيرة. ول لا؟
5035	corpus-6-test-corpus-26-train	SUD	ممكن اشوف القائمة تاني؟
5045	corpus-6-test-corpus-26-train	SUD	هم لسة بظهروا خضر شوية.
5082	corpus-6-test-corpus-26-train	SUD	كم عدد؟
5083	corpus-6-test-corpus-26-train	SUD	فراولة، من فضلك.
5090	corpus-6-test-corpus-26-dev	SUD	جبل فوجي هو أعلى قمة يابانية عند تلاتة ألف و سبعمائة ستة وسبعين متر.
5091	corpus-6-test-corpus-26-train	SUD	لا، لسة. في كمية تختار منهم.
5098	corpus-6-test-corpus-26-dev	SUD	داير بعض كريم الليل.
5104	corpus-6-test-corpus-26-test	SUD	إنه بين المخبز و دكان الجزار.
5116	corpus-6-test-corpus-26-train	SUD	ممكن تقصر الأكمام؟
5117	corpus-6-test-corpus-26-train	SUD	آسف ما في ملعب قولف قريب هنا.
5121	corpus-6-test-corpus-26-train	SUD	ممكن توريني الخاتم التاني من الشمال؟
5124	corpus-6-test-corpus-26-train	SUD	ممكن تطلب منه يتصل علي؟
5138	corpus-6-test-corpus-26-train	SUD	حاولت اعمل مكالمة دولية؟
5148	corpus-6-test-corpus-26-test	SUD	دا غلط.
5175	corpus-6-test-corpus-26-train	SUD	نعم، دا هو. لأنك ممكن تشوف العلم في مقدمة مكتب البريد.
5207	corpus-6-test-corpus-26-test	SUD	انت بالتأكيد ح ترسلهم، صاح؟
5219	corpus-6-test-corpus-26-train	SUD	داير اعمل مكالمة هاتفية مستخدما كردت كارد.
5224	corpus-6-test-corpus-26-train	SUD	داير حقي يمشي.
5245	corpus-6-test-corpus-26-train	SUD	عندما يوصل. ح ندفع عشان نشحنوا إلى عنوان منزلك.
5246	corpus-6-test-corpus-26-dev	SUD	هذه الايام دائما بستخدم كمبيوتر في الشغل.
5250	corpus-6-test-corpus-26-train	SUD	اوه، اوكي. فهمت. ح اجي لي محلك.
5259	corpus-6-test-corpus-26-train	SUD	لا، داك كفاية.
5261	corpus-6-test-corpus-26-train	SUD	ممكن اخد بطانية و مخدة؟
5262	corpus-6-test-corpus-26-train	SUD	ممكن تجي هنا بسرعة قدر الإمكان، من فضلك؟
5263	corpus-6-test-corpus-26-train	SUD	كباية قهوة، من فضلك.
5267	corpus-6-test-corpus-26-test	SUD	بفتش لبعض البطاقات الهواوية نموذجيا.
5272	corpus-6-test-corpus-26-train	SUD	ممكن تضيق الخصر تلاتة سنتيمترات؟
5289	corpus-6-test-corpus-26-train	SUD	انا نفس العمر.
5300	corpus-6-test-corpus-26-train	SUD	ح تجيب لي بعض القهوة؟
5307	corpus-6-test-corpus-26-dev	SUD	تلتمية و خمسين دولار؟ داك فوق ميزانيتي.
5323	corpus-6-test-corpus-26-train	SUD	هل نحن محتاجين نخت دا في تصويت؟ إذا لا، أعتقد إننا وصلنا لخاتمة ال ح أرسلها لمجلس ادارتنا صباح بكرة.
5334	corpus-6-test-corpus-26-train	SUD	هل تعلم إذا كان هناك أي فنادق رخيصة؟
5361	corpus-6-test-corpus-26-train	SUD	صباح الخير. هل نمت كويس؟
5364	corpus-6-test-corpus-26-train	SUD	ماذا تنوي ان تفعل بعد أن تنهي المدرسة؟
5366	corpus-6-test-corpus-26-train	SUD	اتسرقت في شنطة الكتف بتاعتي في الشارع.
5367	corpus-6-test-corpus-26-train	SUD	هل عندك اي خدمات تانية بجانب الفطور الصباح دا؟
5407	corpus-6-test-corpus-26-train	SUD	داير كباية قهوة بيضاء، من فضلك.
5410	corpus-6-test-corpus-26-test	SUD	اوكي. هل فندق الشيراتون حوالي هنا؟
5411	corpus-6-test-corpus-26-train	SUD	أتمنى انك ما تعبان شديد.
5431	corpus-6-test-corpus-26-train	SUD	داير أأجر عربية من النوع دا ليومين.
5436	corpus-6-test-corpus-26-train	SUD	ح آخد لقطة بتاعت جاك دانيلس.
5437	corpus-6-test-corpus-26-train	SUD	ح اخد كيس فشار من فضلك.
5447	corpus-6-test-corpus-26-train	SUD	انا وقعت عصا تزلج.
5455	corpus-6-test-corpus-26-train	SUD	نحن ما بنجيب هدايا للاستقبال. كبديل، الضيوف بجيبوا كاش.
5458	corpus-6-test-corpus-26-train	SUD	داير أرسله بالبريد البري او البحري.
5492	corpus-6-test-corpus-26-train	SUD	الطيارة وصلت متأخرة بسبب الثلج الثقيل.
5518	corpus-6-test-corpus-26-train	SUD	اشحن، من فضلك.
5521	corpus-6-test-corpus-26-train	SUD	ممكن تاخد رسالة، من فضلك؟
5540	corpus-6-test-corpus-26-train	SUD	سوري، ما بقدر اتابعك. ممكن تتكلم أبطأ قليلا، من فضلك؟
5549	corpus-6-test-corpus-26-dev	SUD	ممكن أوريك شنو؟
5559	corpus-6-test-corpus-26-train	SUD	ممكن اخد صور؟
5570	corpus-6-test-corpus-26-train	SUD	خارج المئة.
5584	corpus-6-test-corpus-26-dev	SUD	رقم الرحلة اتش بي تسعة وتمانين لتوكيو في الحادي عشر من مارس.
5585	corpus-6-test-corpus-26-train	SUD	ممكن اخد نفس الصحن زي داك؟
5594	corpus-6-test-corpus-26-dev	SUD	هل عندك واحد تاني؟
5596	corpus-6-test-corpus-26-train	SUD	من فضلك جيب فطوري لغرفتي عند السابعة صباح بكرة.
5615	corpus-6-test-corpus-26-train	SUD	زول الصيانة ح يجي قريب.
5617	corpus-6-test-corpus-26-dev	SUD	انا اسف. ح اجي راجع لاحقا.
5640	corpus-6-test-corpus-26-test	SUD	كيف ممكن أخده؟
5648	corpus-6-test-corpus-26-train	SUD	هل هناك أي شواغر في جولة الخميس؟
5657	corpus-6-test-corpus-26-train	SUD	اعذرني . ممكن أمر؟
5680	corpus-6-test-corpus-26-train	SUD	هل عندك اي نبتات و فواكه؟
5684	corpus-6-test-corpus-26-train	SUD	من فضلك وريني كيف املأ بطاقة النزول؟
5695	corpus-6-test-corpus-26-train	SUD	أعتقد أن عربيتي بتستحق في حوالي خمسة آلاف دولار.
5706	corpus-6-test-corpus-26-train	SUD	هل الأكل دا منخفض في السعرات الحرارية؟
5717	corpus-6-test-corpus-26-train	SUD	أي بص مفروض اخد عشان أمشي المحطة؟
5723	corpus-6-test-corpus-26-train	SUD	نعم، دا هو. لكن عليك أن تلف شمال في الإشارة التالتة و تبقى في الشارع داك لغاية تجي للشارع ستة وستين.
5733	corpus-6-test-corpus-26-dev	SUD	داير كباية موية عشان اخد بعض الدواء، من فضلك.
5761	corpus-6-test-corpus-26-train	SUD	ح أكون ملتزم شديد إذا اخدتني معاك للشاطي.
5772	corpus-6-test-corpus-26-train	SUD	أنا آسف. عندك الرقم غلط. دي تانكيوشا بريس.
5779	corpus-6-test-corpus-26-train	SUD	بنغادر.
5830	corpus-6-test-corpus-26-dev	SUD	دي موسيقى شنو؟
5847	corpus-6-test-corpus-26-train	SUD	من فضلك أدى العصير دا لطفلك، مقاس واحد، بعد كل وجبة.
5848	corpus-6-test-corpus-26-train	SUD	الاستايل متوفر في المقاسات تمنية وعشرين، واحد وتلاتين و خمسة وتلاتين سنتيمتر .
5875	corpus-6-test-corpus-26-train	SUD	اوه. داك يبدو أن كثير.
5898	corpus-6-test-corpus-26-train	SUD	ممكن استخدم تلفونك؟
5902	corpus-6-test-corpus-26-test	SUD	داك ريحتوا حلوة. كم سعره؟
5906	corpus-6-test-corpus-26-train	SUD	داير أأكد رحلتي لشيكاغو يوم سبعتاشر.
5913	corpus-6-test-corpus-26-train	SUD	أنا اكلت كتير شديد شوية.
5914	corpus-6-test-corpus-26-train	SUD	ممكن اتكلم مع مس براون؟
5916	corpus-6-test-corpus-26-train	SUD	البيت دا يبدو أن مريح للمعيشة فيه، ول لا؟
5934	corpus-6-test-corpus-26-dev	SUD	داير اعمل حجز في نورث ويست رحلة صفر تمانية ستة يوم خمسة.
5940	corpus-6-test-corpus-26-train	SUD	محفظتي، جوازي.
5956	corpus-6-test-corpus-26-train	SUD	متين بتقفل؟
5974	corpus-6-test-corpus-26-test	SUD	انتظر دقيقة. احتمال انا خليته في غرفة الراحة.
5987	corpus-6-test-corpus-26-train	SUD	داك نفس الكنت ح اقولوا.
5988	corpus-6-test-corpus-26-train	SUD	نعم، أظن كدا.
5997	corpus-6-test-corpus-26-train	SUD	بيتك كبير. كم غرفة؟
6006	corpus-6-test-corpus-26-train	SUD	استمتعنا بالعشاء.
6024	corpus-6-test-corpus-26-test	SUD	انا فهمت. بس ما بقدر أقوله.
6047	corpus-6-test-corpus-26-train	SUD	اوه، نعم، من فضلك. بس انا بتمنى ما يصيبهم دوار البحر.
6056	corpus-6-test-corpus-26-test	SUD	إلى طوكيو، من فضلك.
6073	corpus-6-test-corpus-26-train	SUD	زمن الوصول المتوقع حقنا شنو؟
6086	corpus-6-test-corpus-26-train	SUD	انا مغادر بدري بكرة، عشان كده داير ادفع أسى.
6100	corpus-6-test-corpus-26-test	SUD	دراي شيري، من فضلك.
6109	corpus-6-test-corpus-26-test	SUD	مقعد لغير المدخنين، من فضلك.
6156	corpus-6-test-corpus-26-train	SUD	هو مشغول الآن.
6167	corpus-6-test-corpus-26-train	SUD	هل يمكن للأجانب الوصول للكتب في المكتبة دي؟
6179	corpus-6-test-corpus-26-train	SUD	هل ممكن اقعد في غرفتي لغاية اتنين بعد الظهر؟
6190	corpus-6-test-corpus-26-train	SUD	ها-ها صباح الخير وقتك. اوكي.
6193	corpus-6-test-corpus-26-train	SUD	داير فيلم من رقم ال ايه اس ايه ده للكاميرا دي، من فضلك.
6205	corpus-6-test-corpus-26-train	SUD	وين دهانات مونت؟
6214	corpus-6-test-corpus-26-train	SUD	البيتزا دي لذيذة. العملها منو؟
6221	corpus-6-test-corpus-26-train	SUD	كيف يبدو طعم الصحن دا؟
6227	corpus-6-test-corpus-26-train	SUD	برضه هم غالين.
6228	corpus-6-test-corpus-26-train	SUD	متين بغادر القطر التالي إلى بوسطن؟
6232	corpus-6-test-corpus-26-dev	SUD	انا بخطط لتعلم القولف.
6247	corpus-6-test-corpus-26-dev	SUD	من فضلك اديني مشروب تاني.
6253	corpus-6-test-corpus-26-train	SUD	راكب الموج ده جيد جدا.
6272	corpus-6-test-corpus-26-train	SUD	آسف الأكمام قصيرة جدا.
6283	corpus-6-test-corpus-26-train	SUD	ممكن توريني كيف أخت البنزين؟
6285	corpus-6-test-corpus-26-train	SUD	هل رسوم الفندق بتشمل الفطور؟
6287	corpus-6-test-corpus-26-train	SUD	هل دا كل شي؟
6291	corpus-6-test-corpus-26-train	SUD	هو في الطريق دا.
6339	corpus-6-test-corpus-26-train	SUD	من فضلك أبدا العداد.
6363	corpus-6-test-corpus-26-train	SUD	غرفتي باردة شديد.
6411	corpus-6-test-corpus-26-train	SUD	ح ارجع ليك لمن نكون مشغولين أقل.
6413	corpus-6-test-corpus-26-dev	SUD	هل عندك واحد أكبر؟
6418	corpus-6-test-corpus-26-train	SUD	أشعر بتحسن.
6430	corpus-6-test-corpus-26-dev	SUD	هل انت متالف مع جغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	SUD	من فضلك توريني لمن اكون في الخريطة دي.
6437	corpus-6-test-corpus-26-train	SUD	مئة في المئة قطن.
6466	corpus-6-test-corpus-26-train	SUD	داير أبدل لغرفة مطلة على المحيط. هل هناك اي مصاريف إضافية؟
6472	corpus-6-test-corpus-26-train	SUD	كم سعر اجار لوحة نص يوم؟
6481	corpus-6-test-corpus-26-train	SUD	عشرة نوفمبر.
6484	corpus-6-test-corpus-26-dev	SUD	داير شريط آلة طباعة.
6492	corpus-6-test-corpus-26-train	SUD	إنه طاعم جدا.
6497	corpus-6-test-corpus-26-train	SUD	نحن مغادرين متين؟
6498	corpus-6-test-corpus-26-train	SUD	كيف بتخلي السواق يعرف لم تكن داير تنزل؟
6513	corpus-6-test-corpus-26-train	SUD	أربعة وعشرين دولار . داير زيادة؟
6515	corpus-6-test-corpus-26-train	SUD	عملت حجز في طوكيو قبل شهر.
6517	corpus-6-test-corpus-26-train	SUD	أشكرك من أعماق قلبي.
6525	corpus-6-test-corpus-26-train	SUD	هل انزل هنا للروكتفلر سنتر؟
6539	corpus-6-test-corpus-26-train	SUD	من فضلك قيس مقاس حذائي.
6547	corpus-6-test-corpus-26-train	SUD	إنه رائع.
6550	corpus-6-test-corpus-26-train	SUD	ممكن تطلع معاي في موعد؟
6552	corpus-6-test-corpus-26-train	SUD	من فضلك نضف الجاكيت دا.
6553	corpus-6-test-corpus-26-train	SUD	داير أأجر مركب بمحرك.
6574	corpus-6-test-corpus-26-train	SUD	وين قسم السيدات؟
6581	corpus-6-test-corpus-26-train	SUD	خالي قهوة؟
6593	corpus-6-test-corpus-26-train	SUD	في أي حقل كان هو؟
6602	corpus-6-test-corpus-26-train	SUD	العنة. العنة. العنة. العنة. اتعودت على وجهها.
6609	corpus-6-test-corpus-26-train	SUD	هل مفروض ادفع الرسوم لم ادخل المبنى؟
6613	corpus-6-test-corpus-26-test	SUD	اهلا، الطرف التاني في الخط. اتفضل، من فضلك.
6625	corpus-6-test-corpus-26-train	SUD	جروحي تؤلم.
6635	corpus-6-test-corpus-26-train	SUD	وين المحطة؟
6657	corpus-6-test-corpus-26-train	SUD	عندي قشعريرة.
6659	corpus-6-test-corpus-26-train	SUD	تلاتة أيام.
6660	corpus-6-test-corpus-26-dev	SUD	اعبر الجسر هناك، و ح تلقى المكتبة على جانب يدك الشمال.
6692	corpus-6-test-corpus-26-dev	SUD	من فضلك ساعدني ألقى دليل كلام ياباني.
6699	corpus-6-test-corpus-26-train	SUD	ما داير واحد كبير.
6700	corpus-6-test-corpus-26-train	SUD	ح يكون هناك تأخير طفيف.
6715	corpus-6-test-corpus-26-train	SUD	ما الفرق بين هذه الفنادق؟
6724	corpus-6-test-corpus-26-test	SUD	لقد فوت استوبي.
6736	corpus-6-test-corpus-26-train	SUD	كان عظيم. شكرا ليك.
6740	corpus-6-test-corpus-26-dev	SUD	ح اكون هناك حوالي السادسة في المساء.
6746	corpus-6-test-corpus-26-train	SUD	هل عندك اي شي أطول شوية؟
6766	corpus-6-test-corpus-26-train	SUD	تاريخ الانتهاء مارس ألف تسعمية تسعة وتسعين.
6780	corpus-6-test-corpus-26-test	SUD	كيف كان؟
6800	corpus-6-test-corpus-26-train	SUD	هل هناك اي كازينوهات جيدة؟
6810	corpus-6-test-corpus-26-train	SUD	دي القروش لاقلام الحبر. فاتورة مئة دولار.
6812	corpus-6-test-corpus-26-train	SUD	وين قطاع السيدات؟
6825	corpus-6-test-corpus-26-train	SUD	وين انا ممكن اركب القارب؟
6832	corpus-6-test-corpus-26-train	SUD	صاحبي اتجرح.
6835	corpus-6-test-corpus-26-train	SUD	تبدوا بخير.
6836	corpus-6-test-corpus-26-dev	SUD	هل هذا المتجر ح يكون فاتح بكرة؟
6862	corpus-6-test-corpus-26-test	SUD	هو اخر القاعة.
6864	corpus-6-test-corpus-26-train	SUD	هل ممكن من فضلك تقلم الشنب؟
6866	corpus-6-test-corpus-26-dev	SUD	داك بجي مع بار سلطة و خيار بتاع بطاطس محمصة أو مقليات فرنسية.
6875	corpus-6-test-corpus-26-dev	SUD	وين ممكن اشتري قدر؟
6914	corpus-6-test-corpus-26-train	SUD	ما بقدر ابيع دا بدون وصفة.
6917	corpus-6-test-corpus-26-train	SUD	ممكن احجز خمسة مقاعد سوا في نفس الصف؟
6923	corpus-6-test-corpus-26-test	SUD	ممكن تعيرني حبل السحب، من فضلك؟
6944	corpus-6-test-corpus-26-train	SUD	ياتو عربية بتدي أحسن مسافة بالأميال؟
6960	corpus-6-test-corpus-26-train	SUD	ما ح تلقى تخفيض مهما حاولت بصعوبة.
6966	corpus-6-test-corpus-26-train	SUD	ممكن تفتح الشنطة دي، من فضلك؟ عندك شنو هنا؟
6970	corpus-6-test-corpus-26-train	SUD	داير اعمل مكالمة بعيدة . المسافة للهيلتون هوتل في بوسطن.
6984	corpus-6-test-corpus-26-test	SUD	هل السيدات بقبلوا داك؟
6991	corpus-6-test-corpus-26-train	SUD	احذر، سقف منخفض.
6999	corpus-6-test-corpus-26-train	SUD	ما قادر اشوف الشاشة كويس من هنا. ممكن ابدل المقاعد لفترة؟
7030	corpus-6-test-corpus-26-train	SUD	زرت البحيرات العظمى لأول مرة.
7048	corpus-6-test-corpus-26-train	SUD	شي غلط في ماكينة البيع دي.
7057	corpus-6-test-corpus-26-train	SUD	محتاج لدكتور.
7070	corpus-6-test-corpus-26-train	SUD	من متين هي كانت في المملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	SUD	محب للفنون الجديدة زي نفسك ربما من المحتمل يستمتع بلوحات الهيبيش و مشهد موسيقي الشارع.
7098	corpus-6-test-corpus-26-train	SUD	ياتو زمن؟
7099	corpus-6-test-corpus-26-dev	SUD	ح اخد هوت هوق و كولا.
7104	corpus-6-test-corpus-26-dev	SUD	معاك مشغل المكالمات في الخارج.
7123	corpus-6-test-corpus-26-train	SUD	ممكن تشوف مبنى ابيض، صاح؟ هو أمام المبنى داك.
7130	corpus-6-test-corpus-26-test	SUD	من متين؟
7137	corpus-6-test-corpus-26-test	SUD	ما عندي اي شي اوضحه.
7198	corpus-6-test-corpus-26-dev	SUD	شنو؟ هل مفروض تدفع ضرائب لم يكون عندك اكتر من تلاتة قارورات من الكحول؟
7206	corpus-6-test-corpus-26-dev	SUD	صحبي عيان شديد. ممكن تتصل بدكتور، من فضلك؟
7227	corpus-6-test-corpus-26-test	SUD	ما بعرف كتير عن الخمرة. الكويس شنو للصحة دا؟
7233	corpus-6-test-corpus-26-dev	SUD	ممكن تديني مكالمة صباحية بدري، من فضلك؟
7248	corpus-6-test-corpus-26-dev	SUD	في طرمبة بنزين بعد بلكين من هنا.
7253	corpus-6-test-corpus-26-train	SUD	صحبي عيان شديد. ممكن تنادي دكتور، من فضلك.
7264	corpus-6-test-corpus-26-train	SUD	حاسي اني زي البقيت مبحلق . هل هو نادر انك تشوف زول ياباني؟
7269	corpus-6-test-corpus-26-test	SUD	طبعا لا. لي انت بتقول إذا؟
7270	corpus-6-test-corpus-26-train	SUD	ياتو طريق هو المدخل لمركز البريد المركزي؟
7274	corpus-6-test-corpus-26-train	SUD	وين مستودع بص القريهند في المدينة دي؟
7281	corpus-6-test-corpus-26-train	SUD	لكن مش المطاعم اليابانية في كيوتو غالية؟
7289	corpus-6-test-corpus-26-train	SUD	أعتقد أنه عالي بسيط بالنسبة لي.
7291	corpus-6-test-corpus-26-test	SUD	عندنا غرفة مزدوجة بحمام بخمسة وتمنين دولار.
7305	corpus-6-test-corpus-26-train	SUD	داير معدل الكتاب.
7314	corpus-6-test-corpus-26-test	SUD	إنه أبرد من العادة السنة دي، لكن ما بارد كفاية للتلج.
7321	corpus-6-test-corpus-26-train	SUD	وين ممكن اشتري تزكرة مترو؟
7335	corpus-6-test-corpus-26-train	SUD	ح يكون عندي مقاعد درجة رجال الاعمال، صاح؟
7343	corpus-6-test-corpus-26-train	SUD	كم أجرة التكسي من الفندق دا للمحطة؟
7349	corpus-6-test-corpus-26-train	SUD	ممكن آخد دا و دا، من فضلك؟
7381	corpus-6-test-corpus-26-train	SUD	بقولوا اليابان بلد غني شديد.
7386	corpus-6-test-corpus-26-train	SUD	هل هناك اي غرف فاضية في سيارة النوم؟
7391	corpus-6-test-corpus-26-dev	SUD	ممكن تخفضه إلى عشرين دولار، من فضلك؟
7395	corpus-6-test-corpus-26-train	SUD	دي هدية من صديق.
7412	corpus-6-test-corpus-26-train	SUD	التلج جعل الممر منزلق.
7414	corpus-6-test-corpus-26-train	SUD	ما قادر القي كاميرتي.
7416	corpus-6-test-corpus-26-test	SUD	ح اعمل جوز من سندوتشات لحم الخنزير.
7438	corpus-6-test-corpus-26-train	SUD	عندك اي شي للتوضيح؟
7439	corpus-6-test-corpus-26-train	SUD	هل شفت جاكيت أزرق؟ ختيته على الكرسي دا.
7470	corpus-6-test-corpus-26-test	SUD	هناك في دكان زهور عبر الشارع.
7478	corpus-6-test-corpus-26-train	SUD	أنا من طوكيو.
7479	corpus-6-test-corpus-26-train	SUD	داير كريم شطف ريفلون.
7485	corpus-6-test-corpus-26-train	SUD	عندي شوية حاجات للغسيل.
7507	corpus-6-test-corpus-26-dev	SUD	طلبته قبل زمن طويل.
7533	corpus-6-test-corpus-26-dev	SUD	ممكن من فضلك ترسل عتال لغرفتي ستة صباحا؟
7549	corpus-6-test-corpus-26-train	SUD	ح اخد شوكولاتة سخنة.
7550	corpus-6-test-corpus-26-train	SUD	ممكن نرتب لجعل غرفتك نضيفة.
7574	corpus-6-test-corpus-26-train	SUD	خاص، من فضلك.
7583	corpus-6-test-corpus-26-train	SUD	كم التكلفة إلى الفندق سي؟
7612	corpus-6-test-corpus-26-test	SUD	هل احصل علي تزكرة متعددة؟
7622	corpus-6-test-corpus-26-train	SUD	داير احجز طربيزة لاتنين عند السابعة، من فضلك.
7626	corpus-6-test-corpus-26-train	SUD	داير بعض كريم الليل.
7627	corpus-6-test-corpus-26-train	SUD	ممكن تلف دي زي هدية؟
7636	corpus-6-test-corpus-26-train	SUD	انها تلاتة و ربع.
7650	corpus-6-test-corpus-26-train	SUD	ح أخطط أرسل الفواتير لاحتياجاتي اليومية، عشان كده وريني العنوان و الاسم بتاع الزول المسؤول.
7656	corpus-6-test-corpus-26-test	SUD	إنه صعب بالنسبة لينا ان نتكلم انجليزي بطلاقة.
7662	corpus-6-test-corpus-26-train	SUD	هل عندك ديل في نفس التصميم مع كعوب أعلى؟
7663	corpus-6-test-corpus-26-train	SUD	داير بلوفر لطفل عمره عشرة سنوات.
7671	corpus-6-test-corpus-26-train	SUD	وديني لطريق آبي، من فضلك.
7684	corpus-6-test-corpus-26-dev	SUD	شكرا ليك. هلوو، شكرا للانتظار.
7693	corpus-6-test-corpus-26-train	SUD	أنا متأكد اني عندي حجز.
7708	corpus-6-test-corpus-26-train	SUD	ح أرسله ليك، عشان كدا انتظر هنا من فضلك.
7712	corpus-6-test-corpus-26-dev	SUD	نحن هنا ليوم.
7721	corpus-6-test-corpus-26-train	SUD	عندي صداع خفيف.
7736	corpus-6-test-corpus-26-train	SUD	استمتعت شديد بالوجبة.
7756	corpus-6-test-corpus-26-train	SUD	لا، من فضلك اخد مقعد وانتظر . ح اجي راجع حالا.
7761	corpus-6-test-corpus-26-test	SUD	ممكن اشوف العربية؟
7767	corpus-6-test-corpus-26-train	SUD	ممكن ترسم لي خريطة، من فضلك؟
7789	corpus-6-test-corpus-26-test	SUD	اوكي، سيدي. من فضلك خليك فى غرفتك لغاية الدكتور يجي.
7811	corpus-6-test-corpus-26-train	SUD	أنا اتسرقت في وايماتالو بيتش. من فضلك تعال الآن.
7812	corpus-6-test-corpus-26-train	SUD	كيف عن مية دولار؟
7814	corpus-6-test-corpus-26-train	SUD	داير دا محزوم.
7831	corpus-6-test-corpus-26-train	SUD	داير أقدم لإعادة توزيع.
7834	corpus-6-test-corpus-26-train	SUD	الحكومة دعمت ترقية الصناعات.
7838	corpus-6-test-corpus-26-train	SUD	عمره تعدى الخمسين سنة، افترض.
7858	corpus-6-test-corpus-26-dev	SUD	ما هو العمر الاقل لفعل دا؟
7860	corpus-6-test-corpus-26-train	SUD	عندك اي خرائط بسيطة للمدينة؟
7867	corpus-6-test-corpus-26-test	SUD	إذا ممكن، أفضل أن ما تقلع السن.
7871	corpus-6-test-corpus-26-dev	SUD	الحساب هو كورة واحدة، مضربين.
7883	corpus-6-test-corpus-26-train	SUD	ما الزمن البوصل فيه القطر إلى سان دييغو، من فضلك؟
7913	corpus-6-test-corpus-26-train	SUD	داير آخد نظرة لصندوقك.
7925	corpus-6-test-corpus-26-train	SUD	داير بعض الشامبو.
7947	corpus-6-test-corpus-26-train	SUD	أنا مقيم في فندق الهيلتون.
7948	corpus-6-test-corpus-26-train	SUD	أنا حاسي كعب و مقيئ.
7957	corpus-6-test-corpus-26-train	SUD	لكن انا عندي موعد عشان اشوفها الساعة اتنين.
7972	corpus-6-test-corpus-26-train	SUD	هل العربية دي بتمشي إلى ادينبيره؟
7976	corpus-6-test-corpus-26-train	SUD	نعم، من فضلك املأ الفورمة دي.
7983	corpus-6-test-corpus-26-train	SUD	كم السعر الانت بتاجر بيه للوزن الزائد؟
7991	corpus-6-test-corpus-26-dev	SUD	اسمي هو كيمودا. داير ألغى حجزي للجمعة.
7996	corpus-6-test-corpus-26-test	SUD	اوه، انا اسف. كان هناك مشاكل و نحن نعالجها. ممكن انتظر لحوالي تلاتين دقيقة؟
8039	corpus-6-test-corpus-26-train	SUD	ياتو زمن المغادرة؟
8050	corpus-6-test-corpus-26-train	SUD	حصلت عليه.
8058	corpus-6-test-corpus-26-train	SUD	ح اتصل بي زول.
8067	corpus-6-test-corpus-26-test	SUD	هل انت داير تسوي الفاتورة الآن؟
8068	corpus-6-test-corpus-26-train	SUD	العربية جات على من الجانب في التقاطع.
8094	corpus-6-test-corpus-26-train	SUD	إنه صندوق موسيقى.
8095	corpus-6-test-corpus-26-train	SUD	وين الضاحية؟
8098	corpus-6-test-corpus-26-train	SUD	هل هناك جولة بص في المدينة؟
8108	corpus-6-test-corpus-26-train	SUD	بنبدا في ياتو زمن؟
8114	corpus-6-test-corpus-26-train	SUD	كله تمام، سيدي. في المقاس الوسط ممكن نوفر ليك سمور زئبقي. هل داك كله تمام؟
8116	corpus-6-test-corpus-26-train	SUD	انت عندك كدمة عضلة.
8141	corpus-6-test-corpus-26-train	SUD	لكن لازم توعدني انك تضرب الكورة، ما انا . اوكي؟
8143	corpus-6-test-corpus-26-train	SUD	و كم تاني؟
8149	corpus-6-test-corpus-26-train	SUD	ممكن استعير بعض الكتان؟
8156	corpus-6-test-corpus-26-train	SUD	ما نوع الجلد المصنوعة منه الشنطة دي؟
8161	corpus-6-test-corpus-26-train	SUD	ما اعتقد ان السكين دي نضيفة. ممكن تجيب لي واحدة تانية؟
8164	corpus-6-test-corpus-26-train	SUD	اشتريت دا قبل لحظة، لكن ممكن تبدل دا بي داك؟
8173	corpus-6-test-corpus-26-train	SUD	كلام بصراحة، و انا ما موافق على داك.
8177	corpus-6-test-corpus-26-train	SUD	هل دا الشارع الصحيح إلى سنترال استيشن؟
8183	corpus-6-test-corpus-26-train	SUD	قارب مع دليل، من فضلك.
8193	corpus-6-test-corpus-26-train	SUD	داير أطلب لي بدلة غامضة اللون.
